Name_val,Name_@footnote,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_ToComplete_Quantity_val,Cost_ToComplete_TotalCost_val,Cost_Total_Quantity_val,Cost_Total_TotalCost_val,Cost_Quantity_CurrentYear_val,Cost_Quantity_BudgetYearOneBase_val,Cost_Quantity_BudgetYearOne_val,Cost_Quantity_BudgetYearTwo_val,Cost_Quantity_Total_val,Cost_Quantity_BudgetYearThree_val,Cost_Quantity_BudgetYearFour_val,Cost_Quantity_BudgetYearFive_val,Cost_Quantity_ToComplete_val,Cost_Quantity_AllPriorYears_val,Cost_Quantity_PriorYear_val,Cost_Quantity_BudgetYearOneOCO_val,Cost_TotalCost_CurrentYear_val,Cost_TotalCost_BudgetYearOneBase_val,Cost_TotalCost_BudgetYearOne_val,Cost_TotalCost_BudgetYearTwo_val,Cost_TotalCost_Total_val,Cost_TotalCost_BudgetYearThree_val,Cost_TotalCost_BudgetYearFour_val,Cost_TotalCost_BudgetYearFive_val,Cost_TotalCost_ToComplete_val,Cost_TotalCost_AllPriorYears_val,Cost_TotalCost_PriorYear_val,Cost_TotalCost_Continuing_val,Cost_TotalCost_BudgetYearOneOCO_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"1.2.1) Installation Kit N/R - Organic","FY18-FY19 NRE increases due to expanded scope of modifications driven by obsolescence.  KGR-72 consists of two phases.  First phase will field baseline configuration and 2nd phase will upgrade two modes.  This drives the extended NRE period.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.352","25.191","25.191","11.591","125.19","","","","","62.584","8.472","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","5d3d7e576f15740a7b4a5ffea298415ae474561ee23db83a8d0c3ad35f289b0e","0-f8addcb5f6f45fef962dd617856394f85e4cff8265a14e103e8ec67641a8b648","0-696e14c8257a7adb4da59336c7eb859bc4cb67008b4fada2026964fba5e761e8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.145","","","","","62.145","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","5d3d7e576f15740a7b4a5ffea298415ae474561ee23db83a8d0c3ad35f289b0e","0-261e85811d8348c0c3df20185c91e5a3318798099ce2fdaef653c66eb8c919bd","0-82feba05574e7a47f3812939c98fd5c67aebc4c0079851aa53f1b240cc3106b9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kit N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.109","1.087","1.087","","96.513","","","","","79.46","8.857","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","5d3d7e576f15740a7b4a5ffea298415ae474561ee23db83a8d0c3ad35f289b0e","0-4ba54adabdc1c7e25e6b469652db975a0662339737317681e5560e9710abe60a","0-8c7e68c1b11b0d76e5f47c80d79b73c53940d62c4faf444f2a3278bd230a5ac3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","10.228","","","","","8.828","0.4","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","5d3d7e576f15740a7b4a5ffea298415ae474561ee23db83a8d0c3ad35f289b0e","0-962659db3999e3139997dd3c371bd4352641bab735d5054a5409c2eb8843b0b0","0-f56f93e43d22aed28e245e5be059e147be13750d6bf189bf31afee2e5bb0b9e9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Install Kits N/R - Organic","Non-Recurring Engineering in PY-FY19 is for the validation and verification of the NRE test aircraft including PNVC (Airborne).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.956","0.596","0.596","","42.495","","","","","22.467","13.476","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","5d3d7e576f15740a7b4a5ffea298415ae474561ee23db83a8d0c3ad35f289b0e","0-13c037cb44ea32dfd72c983ebe3716eabe3cc569285fc835c4bbc29c86a524e1","0-0a1c2aef7b8df8e6b9b4ac7190657326e549d96a58a8f647ee52c38c9669c37b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.498","36.063","1.808","3.975","3.523","25.259","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","5d3d7e576f15740a7b4a5ffea298415ae474561ee23db83a8d0c3ad35f289b0e","0-c1f29cc75e7389e280e2224e9fe6cdda608bd2aa65032ffef35c846acd46fb65","0-21429286d27b2b46044dc5ee2fcca33aea606b70cdba93ac72661ff4bd797526","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.516","","","","","12.516","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1d829108bbbee19901926f7e117ceacaf1e8131aaa599e9a45cc29ef795300b8","0-c2345eeaafe137f0687c711d4f7165eccf753269c0d6ed4eb9409bf980a8cfbc","0-296a544a9522377da1803460ee00dc00002d99cbd68d388a334fa9d79d4e0734","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.596","","","","9.825","","","","","6.653","1.576","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1d829108bbbee19901926f7e117ceacaf1e8131aaa599e9a45cc29ef795300b8","0-ca080929da09f9c2c594938ca6487bffc4cddce181814ce4ed52d1799a10fd61","0-667dcce98e6d907eac2d22e3fa625aa1b2ad3f0d5bc5cd0da6399e5439b1d941","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.956","","","","","14.795","4.161","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1d829108bbbee19901926f7e117ceacaf1e8131aaa599e9a45cc29ef795300b8","0-9d9aa474a2862891401923ad1d3d35988bb912ed3c6be3539c647dac35fc0614","0-13c12efd4ec258a23cbe0115b72738f4d23069f3dab03e6e593238ee152c75ae","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.505","","","","","8.505","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1d829108bbbee19901926f7e117ceacaf1e8131aaa599e9a45cc29ef795300b8","0-570487a8ca19f937079ea354a726d93e74808a2d5722c90c6419948596e1e125","0-1a8f8c1da4e18b7eab782611d4f80ea590220a544722cc34a99095ac8d3fe29e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.844","18.026","21.001","","","","true","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1d829108bbbee19901926f7e117ceacaf1e8131aaa599e9a45cc29ef795300b8","0-6c01ed8b504d45dbda3e0273e9fab0c0bf894972f8966ea96ab3ef2e90e9b055","0-dfd38147b243c1d500e76b9a8b9a940be7729a7453d50677015cf4082b763b0f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Inactive OSIPs - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","432.847","","","","","432.847","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1d829108bbbee19901926f7e117ceacaf1e8131aaa599e9a45cc29ef795300b8","0-f4e0aed17e6080c26f8ba478bce80bbaacfe69424eb2c0b0efd7be78ee812eff","0-0ca02c2b546b442105592f1bf1363c4b97ad505a78e87cb051b88ca06dd56dec","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) NON-RECURRING COSTS - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15","1.655","1.655","0.361","45.256","3.722","5.004","5.084","3.394","24.561","0.325","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","0-1e479a0afa447a995e5b05f9766c2b3d40bbd41a0d3a88c1d677dca297fa31bb","0-935b6e5de69a112862548a9db2d47d56c94257f4b8c380ca0c7c43caa20dc366","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Non-Recurring Engineering - Organic","1.2.1) Non-Recurring Engineering: Fuel System Kits O&I slipped to start in FY 2019 due to schedule slip with Fuel System Analysis of Alternatives. Fuel System Kits O&I NRE drives the increase in FY 2019 and FY 2020.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.125","2.333","2.333","2.855","38.697","1.325","2.513","0.565","0.72","25.787","2.474","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","0-b622fe1ebc8bbca2a6547174cef2d736c16aeab72792f377061d756ca7244ac8","0-3a181619ca45021cf09c8ffe3853891e4c185e87b17e4c59a07fd39f22a44f15","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) NR Engineering - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.636","","","","","16.636","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","0-6982a9840fa452422f9339285f61f37e0b4eef140edd222beda5494f6ee55e04","0-d2d53d347607da76061f5c0ac28f63cb22b89238f983ad6b041fa11298236fc6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.2) Operational Flight Trainer (OFT) ECP - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26","0.249","0.249","","0.509","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","1-ce0b0a08c128e14e86bcb089724d1db792d6eae4394100926144a373a4bc54f6","0-d2d53d347607da76061f5c0ac28f63cb22b89238f983ad6b041fa11298236fc6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Structural SLEP NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.416","","","","","22.475","2.941","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","0-f87981b2709a3daafc9c8a673b03fc87a483c7f408e42bf06201f5bee78e6a77","0-0d7d981233ead230783f3e7d6e44147f33423c14a5d53dd2ede3d871a8dfc9fb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.2) SLEP Wings NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.242","","","","","14.242","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","1-559866ca2a68c13c585f3c8244c0284a3f803a6e52a48c5031a4fb67b5359a25","0-0d7d981233ead230783f3e7d6e44147f33423c14a5d53dd2ede3d871a8dfc9fb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.3) NACES SLEP NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","2.1","","","1.6","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","2-ffb9b2246d1f7bae13857e0fd63e7fdc1982629e708dc0ff478f493a005d4227","0-0d7d981233ead230783f3e7d6e44147f33423c14a5d53dd2ede3d871a8dfc9fb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) A kit N/R - NonOrganic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.203","2.745","2.745","","10.846","","","","","0.698","3.2","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","0-18e0a0d20b0a2c0330903a2a3ea4d43b618e6e9b58491ab15c5cc3e8f1c39d82","0-ef73c1e1b812ea76ddb2be5dcf39daad7325bbfae07cf2dbd92c2e8bc76d1201","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.2) GBTS A Kit N/R - NonOrganic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.72","0.405","0.405","","2.018","","","","","0.2","0.693","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","1-415d0ff9cba678f155c4694233c6fe19c642c32c9bf2b8d3f8a76a5e2276f2db","0-ef73c1e1b812ea76ddb2be5dcf39daad7325bbfae07cf2dbd92c2e8bc76d1201","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Advanced Bleed Air Shutoff Valve NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.4","0.4","1.8","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","0-4a72e1e6f9c8356e08b59a366f72a0e08623e971eacc79ac01f7ebc346c9b362","0-180816af07792e26bb3ff397cc4e864624f8cf47fe303d6ab3dd573ca4e5a498","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.2) Automatic Backup Oxygen System NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.52","18.52","2.5","21.02","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","1-e12b7f1f6985bee34b194691566d67318bc67459f833f55baa89f1801518b36d","0-180816af07792e26bb3ff397cc4e864624f8cf47fe303d6ab3dd573ca4e5a498","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.3) Oxygen Delivery Pressure Correction NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.157","4.157","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b7fda9f88e529b503aac3d7ecd9bb871aaf3fbc99016078516678f95a04cec76","2-338c1446aaf14e0a88d13c557944172ae9d061a2b8f3e68cd0d4c39041fa112c","0-180816af07792e26bb3ff397cc4e864624f8cf47fe303d6ab3dd573ca4e5a498","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.2) Non Recurring Engineering - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","1.2","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","55683f2a137e935e057a56455dc31da919f4ecc31c9876a22339090ef0971701","0-d3cea6e7d49ae81da37ee1140e474355708a99d81de37935006b91955359a981","0-f43763a3342055b7238b25ab79af382bb57edab18726b807e4cdf4dd48e89251","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Non-recurring Engineering - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.269","","","","","1.269","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b8662a564e093ecebd839d749ab9c0fa1f362dd9a485f237e0d19dac16472c76","0-b412b597bce42cb9800273795b36ccc645d9993ab17d1ae189ebac62544f3a0d","0-f66943f54dda7d09214e6c2dcbdf0c75f3d13aac17826884e51bb411b5fd017c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Archived AKits/Non-Recurring - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","","","","22","","","","","","","6.458","","","","","6.458","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","cf6fd62017cfa6f5bb9d1cd6e53b15ca42ed0e4ca6db337a79a870f24236ba44","0-ff72c0e3dcc092d976c0706a80f406ac90f6d05a8419cf38944f99bc0ad38af7","0-ee22dafb84af25d548ab367ec47ac3349fa191286a9e4319b550b53391c2a03c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits NR - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","","","","","0.13","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","cf6fd62017cfa6f5bb9d1cd6e53b15ca42ed0e4ca6db337a79a870f24236ba44","0-7c4f6fcc7739176fa6538951c99fe5b888ed03f6393ffac28ebe7f0f8d68d513","0-597be2cdb7f04a4ba665c839cecbb5d51509482149ea45dc6ff3ce1d445acd21","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.303","","","","","4.303","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","3f84bb3198fefeb901baef5d2e1dd8be6f1b3d7ffd2cb5bd24d8a14393835c96","0-4941a6378382642bdfc80b01b2fcfe6a03a3947ceb5bb7d4c5648670b92afec6","0-f0f7bbafa32e3a42e2ffb1ca69fa34cc414a77658136f0afd66ea6a5c2cca482","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.826","0.638","0.638","","58.79","","","","","49.689","7.637","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","3f84bb3198fefeb901baef5d2e1dd8be6f1b3d7ffd2cb5bd24d8a14393835c96","0-de1f6573f8079eeb21cae0e81f67be9bca386428eaeef77f111c4d3e3e1d6006","0-5358218e10c42df2dcacc78259a53a822c863b100122a696cec7d03fe5b7aaae","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.121","3.544","3.544","","97.993","","4.635","4.714","3.249","71.144","4.586","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","24f7e067eca59cc99657b55188fd6ef2b40a6dbe00c52f67a897846c148cfaf8","0-8e538bac6954fdff1e367d873f36ce062a83ed50e1f7571d8095302337e3a5ad","0-fee4f48dead943d94a6b015600426972aea50836d24c823a3e6089196b22cbbb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
