Name_val,Name_@footnote,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Northrop Grumman","","San Diego","6","33","10","0","0","0","0","5","6","28","34","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","ea4eae487ee7cfa3f6973f6350e51dcc2d07268c05dee8face2eb1066a0064be","0-742ae90564e267a272e340694aba286eed934949fc3f0b3d0a8aa62169429bd7","0-c552f6aa7714b5d548d00cb31db98c6629962d4daa04061edaf48aab81ecc34b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Insitu, Inc.","Production rates listed are for the RQ-21A system.  Impacts of falling below MSR are quality control and unit cost increase of approximately ten (10) percent.  Planned FMS RQ-21 system procurements will keep production rates above MSR.","Bingen, WA","6","12","8","0","6","10","16","0","0","7","7","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1f841783a621e21b33e823ac6773d878a96da7a773bb5a15eaebbb6127d6936a","0-a1018f8d5bce6bc80083f8036cea8fca6dde57018731522ea407f3ddd0625779","0-9107f9581113ef5b8f29dad7bbab9bb2c512efd2312c9e69e17de0510582f003","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Insitu, Inc.","Production rates listed are for the Attrition Air Vehicle component of the RQ-21A system.  Impacts of falling below MSR are quality control and unit cost increase of approximately ten (10) percent.  Planned FMS RQ-21 system procurements will keep production rates above MSR.","Bingen, WA","30","60","40","0","6","6","12","0","4","5","9","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1f841783a621e21b33e823ac6773d878a96da7a773bb5a15eaebbb6127d6936a","0-0eb3a0c4dbdcdfb17b0d78dd69e780cf3c1d57294470e88460358128107c890e","1-1884bc324bac71cd8c110e7e3c9edfd3f9c964b8db9fe67a1511f8566d345f31","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Insitu, Inc.","Production rates listed are for the Attrition Air Vehicle component of the RQ-21A system.  Impacts of falling below MSR are quality control and unit cost increase of approximately ten (10) percent. Planned FMS RQ-21 system procurements will keep production rates above MSR.","Bingen, WA","30","60","40","0","6","6","12","0","4","5","9","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1f841783a621e21b33e823ac6773d878a96da7a773bb5a15eaebbb6127d6936a","0-40208c176ff9bf968723c51f85c50a6316684df9a5ad2b073d80ec3a1a1787e4","0-c05dac65e07beec00bb66de760776422ee56b5994123f4b7bd2452f96f7c82d5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Sikorsky A/C Corp","The FY 2019 (LRIP Lot 1) and FY 2020 (LRIP Lot 2) reorder manufacturing lead times are 25 months.  The FY 2021 (FRP) reorder manufacturing lead time is shorter at 24 months based on gained learning, efficiencies and experience on the production line.","Stratford, CT","4","8","6","18","7","25","32","3","3","24","27","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","676a6e6821508bb9c4e303b7ec45831521f618a6c1f0d853016dba72b79ec602","0-001361253ae67e61fa3fee3c70ef55c3bb192c49d9b9199113ab1626a7906265","0-6721ada2e98c7d3cbbc8dd87c025ceeccd8f75db49e8c4fc1612585f101f0d93","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"LOCKHEED MARTIN","","FT WORTH","4","23","20","8","6","22","28","8","6","22","28","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","2562e8b8eb312e9bf4b72818682ed37f7b76a49a17a644815a61fda0e2773227","0-95891f1a6a38d970208e681f5312f219577ef0d6a58c8cde05fedc40345a9b63","0-1f0b451903f98c79023d8e49b39fc4ba675d1a650757d63475c80e34ed43a24a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"UNITED TECH, PRATT & WHITNEY","","EAST HARTFORD, CT","4","23","20","8","4","17","21","6","8","12","20","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","2562e8b8eb312e9bf4b72818682ed37f7b76a49a17a644815a61fda0e2773227","0-5a2647ea40d1262a5491411f239305f1fc87b81b5e3fbe55f93be2a64dd5bf90","2-684e6b296ce2b3d068ba3e63e9ce4287ef5f6c987f4a59b7e469b65c172427e9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Sikorsky A/C Corp","Contractor MSR, 1-8-5, and MAX production rates not yet identified  due to transition of CH-53K production line from Florida to Connecticut. Sikorsky is reassessing production rates as part of the transition. In addition, learning curve efficiences will continue to decrease production lead times through lot 7.","Stratford, CT","0","0","0","0","10","36","46","0","5","40","45","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1fc2801ea4130b490e209dddedb4bb32d15d9ac0445902bc95a272901d2b509f","0-89e6171f31e6eec12fb17e35e938ad51a891997b52312afa0b03f8fb75daf1e6","0-1f26d8657ced0ab4fa4498ebaf7928208d3f46771fc3e8b198ef94a5acaf8fdf","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Electric Company","","Lynn, MA","0","0","0","0","1","20","21","0","1","31","32","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","1fc2801ea4130b490e209dddedb4bb32d15d9ac0445902bc95a272901d2b509f","0-b74f96b084fb7c0460982c5139b43de2d1d9ea909811b5cfb2822eca7da20f7b","1-08d90bab308443d96d72a3ff4e623c084e9729b6214c4d294a25791cb166e181","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Boeing","","Amarillo, TX","6","44","10","19","3","24","27","0","2","24","26","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b9f6261520ab83a240ede47554aad764741cb01cfe775136e7966b5007ee3d7c","0-d41a2fc1cb539d8d4153cfdfd6dec80886ffb9c8915db79f73dc37ac7431eec3","0-1d007c3b724ee464cb21b9a0b8025609004bd7ec9ed3100158ae64afde79b973","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Allison Engine Co. (Rolls Royce)","","Indianapolis, IN","0","88","0","9","3","14","17","3","3","14","17","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b9f6261520ab83a240ede47554aad764741cb01cfe775136e7966b5007ee3d7c","0-771505eac7d8488285a234908dde9ad0797e364f66a45cdbdbdbd77588355f1f","2-b99e004d21b54a861bc2cfc837f2536e2d81b7884c235edaea8bb76acb030eb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Boeing","","Amarillo, TX","6","44","10","19","3","24","27","0","2","24","26","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b9f6261520ab83a240ede47554aad764741cb01cfe775136e7966b5007ee3d7c","0-6525549ab194c3c062a809f59445e3b9c90841af7c4b2b2a408fef2ed56fecb6","0-47ed2741d54ffa521ffdc2a1b38f225748c05361ee6adcac807ab856d7338e2c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Allison Engine Co. (Rolls Royce)","","Indianapolis, IN","0","88","0","9","3","14","17","3","3","14","17","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","b9f6261520ab83a240ede47554aad764741cb01cfe775136e7966b5007ee3d7c","0-2c8250bd3ed200b4447a7b810f4c72925b5ad8bf3e1ca46cb0b9ea4bdd6c3751","2-ce5d9220c9ccab1b5f774bcbd5961a75ae6f985b2bd035103148e2261f7d522b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Helicopter Textron, Inc","","Hurst, TX","24","32","26","12","2","24","26","12","2","24","26","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","7b22eaf0dfe6f6b3a5dd94d8165355b1c48be4945aef91ce01a8ae4efd7df260","0-9f2e156b78c8fbe99bd3ab9dda46a6075eaed009962f68569b8f95cd3e19fe91","0-ef4585eba872cf0ea7cd931abe23ff5095867f201c1244b2d9c46661e990b9bc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Electric, Co.","","Lynn, MA","24","60","36","4","3","13","16","4","3","13","16","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","7b22eaf0dfe6f6b3a5dd94d8165355b1c48be4945aef91ce01a8ae4efd7df260","0-75bb4afc0aeccce3e539335fc3f755ba2ee770f42969223dce88292835642e5d","2-b45dca57b9ba330c929ce0f4053f21fffd0c2aa33af8cf2086818574b015cefc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Helicopter","","Fort Worth TX","24","32","26","10","3","24","27","10","3","24","27","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","7b22eaf0dfe6f6b3a5dd94d8165355b1c48be4945aef91ce01a8ae4efd7df260","0-403e5476be9b7477353a3eaf998c2c6caff2984c938989ba80f0070665a07562","0-f388cac6200e4be7374fc56d3f309d86927a46800e49f506626ebc0e8af5c43d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"General Electric Co.","","Lynn, MA","12","60","24","2","3","16","19","10","3","10","13","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","7b22eaf0dfe6f6b3a5dd94d8165355b1c48be4945aef91ce01a8ae4efd7df260","0-8b0f193495425e2afcf9c771c75e5ac169ff10c4979d64f7ece9a9aa118a25a3","2-20759f3d01681a6553ebd38ea71c766cda5ad95accdf435e2e514a14867275eb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin","","Owego, NY","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","3013cc047d90a51da243d6f126e64863c5b80363c5fb280095c37467e8344c4e","0-cef6587c3ecd1a8b1ce6a00cc07636ab6a569bb79550c1a98110e60c45f93fcd","1-7f5ea2bd8b8da32b52c50b2b7846dd0756bceba88889d5fb199a4fdee9e1d837","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin","","Owego, NY","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","3013cc047d90a51da243d6f126e64863c5b80363c5fb280095c37467e8344c4e","0-7969927833ac64ea0e5c5bd4e5161f6d36358c035f5ac1d81f3741f9270b2d43","2-592ec37380a95233625456801e7a9c42c6a85f066157b78d66ade7cbaec8f6b5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"The Boeing Company","Manufacturer Production Lead Time does not reflect additional 10-month lead time required for long lead items procured through the Advance Procurement contract.","Seattle, WA","6","30","18","9","7","34","41","9","7","23","30","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","8f52259071c6225a871cf57ae16fdf94cec986e091adb4cd8a148468102d37e3","0-4a5f158efaa4f54b4d11afe25ff08d26937a5324926039c0de3ccc5f3f79250b","0-0651b508b412e779b2f505cd2de80d0ad354884fe1f39f7dca29389bc359b357","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Northrop Grumman Systems","","Florida","4","8","6","0","0","0","0","7","5","42","47","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","6ae76368d4e68d00250ee517837989f76d0125d285bff0e0816fb1bd10cfae7e","0-8df70f6603218ce1c630af36c23cad7c8a65f63d49338099cc447c1646a506b9","0-fe95af48b74b7a8dac6ac1c9f7a646caef6b3faa938c6e715f73853a097d202c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Northrop Grumman Systems","","Florida","4","8","6","0","0","0","0","7","5","42","47","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","6ae76368d4e68d00250ee517837989f76d0125d285bff0e0816fb1bd10cfae7e","0-b8bb8cac4b0a601500581936db538da08c7685da197876c9f250a05345e63587","1-e4dc8dfabbd88a8c583b80b29e9a9f90289fabc6eb87905a201c277e85e4eb95","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boeing","","Kent, WA","0","0","0","4","0","24","24","0","0","0","0","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","70136e18431ab469e42096825eefad90be082db205b388989b4a26d161c5ac93","0-17b44bceb966a6c975aff6a90b6b8095cccf0db94574c8c8763d03376327a115","0-af6c79acf82d5bdcde42d1477e3ebf29275115af1b70445952ceccb30b7fc2be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boeing","","Philadelphia, PA","24.00","72.00","24.00","12","8","27","35","0","0","0","0","2019-BASE_PROCUREMENT-2019-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2019.xml","5e58616157fcde31db38a5dc5824f797fda24db9bb8ee3915f588605dd514a62","0-4717c2b4b9c1a7f2d3e5db62668cda3e12d9239c02d2592ef271793546e071b5","0-d09c5d906c8d7d881582779bf81f5c99354b266e65a54fefbb0decda0b19b6bd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Boeing","","Amarillo, TX","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2019.xml","e3260c6aef769e7016e3333352134ccfe32b33870a3591a7f2563621df4a3f9b","0-d7eafa9c0ac81fc4eff8d185c6deaf20bd4a760ff4691060b9426d42ba19d2f2","4-c08929bc8ab1769b9f3496384df771b5454de3e788168a0d1065fde37332d46a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boeing","","Philadelphia, PA","24.00","72.00","24.00","12","8","27","35","0","0","0","0","2019-BASE_PROCUREMENT-2019-DEFENSE_SOCOM-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2019.xml","fdf99a834cacc0398b06ab2b22573f2dc52756aef5d7b35a0b2970c907f8b489","0-a69d5d73c3bf87e5de679fa724cc6aa2ae4258d0805c366c971188276a8b94b3","0-d147c540c017cf8b8f787cc6970ea0268336f05b19b8f64a081fdba3b2d8679b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Boeing","","Amarillo, TX","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-DEFENSE_SOCOM-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2019.xml","7c17babf2cb9a8191ed10c9479c9925261f541c511b4b14ec5b2b48446693c12","0-688b1cf1d88711ce403d209a7d6397ce4568891e6741b72cbf809af6b4795803","4-ac81e9055049a18f1ccdedd226413e470814e188ea21c5e82e04413c5e314cf4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Boeing","","Philadelphia, PA","24.00","72.00","24.00","12","8","27","35","0","0","0","0","2019-BASE_PROCUREMENT-2019-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2019.xml","6f039591e36a8958f8a8e1188ef4aea21adc3601d67af91bd5cef8385eaa06b8","0-1767749d9d0a887f1adf694dd92adb42abd8af50090850e3755113c805807734","0-b1275ac6d5bf364c7ad7f4fdf11ca9508946a0d93a7c52cc5a272915be7ba921","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Bell Boeing","","Amarillo, TX","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2019.xml","3310b1765314d5fd9f819bc3fcd06d0298cb69e3b4e0dd9235ca036496fb154d","0-c1b4d934fd27aa4f6c0c4087e21d4753fa2e5f331a42798ea9a98f0af039b2e7","4-9ee21760fc1c87ea415ee2a882174070f9b2c615f9d55a9a1fecfe14f0b10d48","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin","","Fort Worth, TX","24.00","60.00","48.00","8","0","0","0","8","6","22","28","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","7617dbcc15ca36437e9b9096aaa833b46488c1a0960e4fce9963bdc0327c2cd5","0-a428c9f6d49c0d118f0a1f9ca8465d93562e08622aa26b0eab33f1142b6e2732","0-3653985e587aa03c81ec8899c933665cbfbd840e872a7381d64a36e69fa6e992","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Pratt & Whitney","","East Hartford, CT","24.00","60.00","48.00","8","0","0","0","6","8","12","20","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","7617dbcc15ca36437e9b9096aaa833b46488c1a0960e4fce9963bdc0327c2cd5","0-4b513b01f307587880a3d28cd65c8b92fe309d3109f96443c73e02e227a4f097","2-d90796e58713e2852709b7afc3a767dd5b247d7f76d62a7d56715d0a83859528","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBD","2.00","24.00","18.00","0","10","23","33","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","3dfd22533fe019a98137f141037340cbf56386a463f683e0f5832db83bd6eeae","0-49176bf593fcc6537be9c99e97af84baaea14d496c31550b1c66d080643a4de3","0-6ef471707f26caec10e3edfd98bee301bbf9143ecd830be4a33d1c3028bb3a81","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Composite Engineering Inc.","","Sacramento CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","c890dc7d297767e80c5b495d0fe68dd7f18e7e2e3cfaffa4531f54e7229cc3d7","0-6b7da7ed76f2b744ff44a938b8f89632ccdeb02fe4cdb34a769450269702c921","0-26e649539516f91a52461441b21540a754fa18ecadcb54de14ec20834d463d6e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Kratos, Unmanned Aerial Systems (UAS), Inc","","Sacramento CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","c890dc7d297767e80c5b495d0fe68dd7f18e7e2e3cfaffa4531f54e7229cc3d7","1-9fbf2160c0098660e5d7bcd9fe6ccbe976993d3f7fb90cf5ba1f2cf90c7a0d78","0-26e649539516f91a52461441b21540a754fa18ecadcb54de14ec20834d463d6e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Kratos, Unmanned Aerial Systems (UAS), Inc.","","Sacramento CA","0.00","0.00","0.00","0","0","0","0","0","0","0","0","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","c890dc7d297767e80c5b495d0fe68dd7f18e7e2e3cfaffa4531f54e7229cc3d7","2-242ee5e48a5a7ad66079b1f4c3b139e52a533160731dfc18d6a62fdef4d92223","0-26e649539516f91a52461441b21540a754fa18ecadcb54de14ec20834d463d6e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Kratos, Unmanned Aerial systems (UAS), Inc.","","Sacramento, CA","22.00","35.00","25.00","0","0","0","0","0","6","13","19","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","c890dc7d297767e80c5b495d0fe68dd7f18e7e2e3cfaffa4531f54e7229cc3d7","3-b8c09ffa45d82d4a2837bf6354d6243a154b327edfe1dbc5cb276d67734923c1","0-26e649539516f91a52461441b21540a754fa18ecadcb54de14ec20834d463d6e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
