Name_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","1","5.016","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-f90e012311b8db36a40fefb3c3be3b328f8878888f906bc77f18e00554d612f6","0-053c3cf6f8988f91e7528ad8075f1f8d0e8c62c3bdad378f7a07a0bf2d4bba96","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","47.496","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-6e5cbc20bbee1da74126af5b51e2e788ea5232467702c9cf05e058090020875c","0-0a3e3b9453c11abb5c1bc851281d44a88eadb38decfd5e87d85afcc9acbf56e9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.152","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-3d9724451c16069bd4c2052866193dff9c66a0d3ea1274d99ed8ccd3cd9b9218","0-fcbcd5dd382ee3b8ba92b86d9971b674cdbd95a35ea24e1d02b12f676302b526","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","18","3.55","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","b6e41eb5f50a99ad2d2cf145f03972cc93ae4b3fe7b2ff927841db0b40223081","0-2f0c4712b91488a888cf8ef90813c6d788c250d73846ffafca06013e20df0d60","0-ad9a7a0e9959ce7d2ea2ae552a86d5079a076851b357649787f43ff2c3c1e889","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","1.781","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","5f5d2ae7965267dce85985544711ec147fb5ff1450e604453a370878f94ba52c","0-12d4c598377ebe1a47ed1c2b259a0faf2d50b73d23d83ccef92c5596e1c82ae7","0-34ca5c7be9fb6d897796255876db04ad2accfa1acfcf9b723f5084df7ec41125","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.913","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","5f5d2ae7965267dce85985544711ec147fb5ff1450e604453a370878f94ba52c","0-f3a1fd69821d3e91f62927eceea38f7d359b6b1181ff4ef8ad4bc1c3d1cf3e51","0-8cea2ac95b4c031c1bd892d95d1f059119c7b0214682c03e5f6681ce19a4ce44","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","12.6","0","0.000","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","f84db5e4ac54cbea603ef1226fb014d063bcc00cd675841753029c382eaeb30e","0-27b10187c938951e32f3d277666c18f450e8afa79952c00dcd60d94d77ddf9ef","0-7014a274c692e9b75dbb802d45775a62fe4c209b3f9c6ce790052ebdf686e8c9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","0.358","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","0-29d45da1014b12d3ab157cdd23682a0f3f10f5093c086593ebc78d9ead788a90","0-3b3ecf9a3613974d4fd6b3ba8a5a746fb48cca9fc6dd2abb95c35b745d9c43c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","12","0.307","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","1-f114cebdaf3310444a14b1da2729069962a7a66f3b016c056e68beec3ec0386e","0-3b3ecf9a3613974d4fd6b3ba8a5a746fb48cca9fc6dd2abb95c35b745d9c43c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","10","0.256","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","2-3c8e309a8b29ef235c95c4f1292975d7b716a4ddf876b60df0aa4898dbb86105","0-3b3ecf9a3613974d4fd6b3ba8a5a746fb48cca9fc6dd2abb95c35b745d9c43c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.016","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","cc628f64438c1e8164b1fbadfad36c02be58640eb545f8c8846f1eac1ff3c3ec","0-df086bc2537747857c86aa6d4a2e3417727890469ec0265d223f2475be5248cc","0-ce6dbeb5baddd4e9a3bbda2a3b43c0c32d8bae307734c7975c93828a9482816f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","47.496","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","cc628f64438c1e8164b1fbadfad36c02be58640eb545f8c8846f1eac1ff3c3ec","0-848c57d73724bd09083a5a497925b6612affee474a5ffbee51902a17cc827d1a","0-6a64995d58ae5e528ead561ecb397e17a180af4328ce0ba362f65a8c4304d746","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.152","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","cc628f64438c1e8164b1fbadfad36c02be58640eb545f8c8846f1eac1ff3c3ec","0-faeb8501a679606cd06d1ca24609e6e4544492e185ceea3be05503d1e5aa54cf","0-ef80fb5ea0fdccac9edbd8ce9f9d4a9fc4ffc6c212ac7870ffac7da7445255f2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","18","3.55","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","0486b2170542097e859ccb1eab43467b227915013d48baa497a0dfcec1db5c50","0-c20593a266f38fc5a1d2fe74b04ee0c3d41e93a5760291aa885a8f5283db3aa0","0-1656a1aae4795e414ab0a885f18e36847ba498ef331322174b4e88307a9697f8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
