Name_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Reserve","1","0.6","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","2-0dc95ca00c4c74d0459558e67d58ec64556dbef789d8722ea2faa101f61b6abc","0-8fc64f58ad9f51e0cda6be2a6993754ae260be571cd3ad52c4f8068d78755059","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","3","7.717","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-b94f3318ed9e3c35af9b5e798976b27d8041573ceb95c7345e36eb5271c71eea","0-f5136a5e3fcd6cc84113ef36cd9e6d6dfe5c282bc598b4d4c9ce024cd6cd2109","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","0","0.053","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-f735384984199ec401db9af1998c1e8708508dbcd44d83b64c3f1999de6d6b1b","0-469c58d12175e5c4ef9e9fe20ff73c00e42d22381d8934dd6abe44c8fda91b1e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","0","0.222","0","0.222","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-3fd64d7798869f1a3d1b5460aea40c56908279bcc1c537943a3ba202d14152be","0-63ea69b294d03b992625d4f9161f90b92cc78edd3391829b8fa60d482ad0d591","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","1.409","","","","","0","0.7","0","0.7","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-c0e0425c994d941b0185591789293632a9cf7f51b9199e55a258e84a5189c8bf","0-201c69a14eb4fd9cfe2a7804a94b3c4024e520db46eece886d74190df0918d7a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","0.913","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-34da86fd4eaa56c8ebe5274383a4caf31746ed88382eac3984c0bba1d7cc8094","0-6d46dbd3495dcee7b00fd80e8d2df1e6c3a38647786047ba0b89608a738a1cf9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","14","5.021","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","0-48a8fac830bfdb269f1f5267dda426bf88438ea6cc5643900675202741bd22b5","0-5d2546e165209c23fe92c94131dbb15ddff3ac79687039102e9cb6f89f765958","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","14","5.021","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","1-3020df2e731d77951f0b91e0dfeaf7c2ee4820fd942d61ce40f2088daa7fba25","0-5d2546e165209c23fe92c94131dbb15ddff3ac79687039102e9cb6f89f765958","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","6","2.153","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","2-a31094e343656ec70ce2c5fe26c6d19ed2aeb10b199a1ccc720a3a6aab6cef4d","0-5d2546e165209c23fe92c94131dbb15ddff3ac79687039102e9cb6f89f765958","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","4.37","1","4.37","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ea429714b0f0f95031178afd8eaa3fa79fedb4f85200d5db526c01311ed9c868","0-8927697285c58fd703692bcb65f34ba0cea409dc6a6897f02c0eb200cd394131","0-f8616dd3bc1d6775441a7104733401620bd5acfdb5e960f52048b1fd3b476a56","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","4.997","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-444bc999159d855ae5baf7f728c2adb30c99e5af2803b164aa75fde3bcd84192","0-7c73aaf0bb02184d005a53398a2a726f05cd77b1066cd8a1a8767352a820cf53","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","45.03","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-27a3e6ec60c3c858cd115aafe34b1c90398641a4631e30f0ad35e5b4010b233d","0-5a9ed78f2a93840e855f0476e13e680cc6aabc6fbd81c29acf27b44db28c7d23","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","5.203","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-ef4dbf552e36ae73e36a002c47bcc025a43c31e7c32d4c35b3763fd968f0796d","0-9bbce98842e6a582b1ccb970eafbb93067640447dffeec0232bd390dd5228d53","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","16.317","2","22.803","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","286b7cf9e90b6bd7776acc6386ba0f6c652f48fdfdcdd3d2e23e9a1113ddec6c","0-14b04e0eb71d0f353ecfdb8a88500fa8f991648614e4f945f11710221f89a314","0-3d3008016109fdf41fe3a15e5a797ee02070087bef7e6cff9c1a14431146e588","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1","4.05","1","4.05","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a2d6da2a963aca27223fb70dcb8bb49fdfd33ea0c1efb5098df4a1c0d4237e63","0-d505ad4ac413b13ef353c8c20eabf51a58a795fbe63f07c4f6ff06673f90dfa9","0-fbcb9dae843471934961e68136d56f5190067ca8d4b575aaf9a197640a1a569d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","9","18.342","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","307ccad23f24af9e1a8bf573a619c7923e0bde2cdb4a39c24c42a93f60306ba7","0-e24ae7079779be6f1a6d963313822f1197f9eb410bc3545c381c39326d1c1cf3","0-55f751f709d8a9b51f296eb53a6c1426f37f7b064d3518ef98fa4f93c5679ab0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","19","0.513","5","0.135","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","0-1b52780bc39d28eda043cd4b371c932de0ceb6d91bf14ad94a48cdcc5a3e8cf7","0-e318b2895fa376f58163b7737f597348c3fd87b7fb831bb2e44335ea20b52948","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","2","0.054","5","0.135","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","1-f5cd33c01137760305141e244a60430e864a10e389065b2018ce2ff57d720684","0-e318b2895fa376f58163b7737f597348c3fd87b7fb831bb2e44335ea20b52948","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","3","0.081","2","0.054","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","2-2a4ccc729783e1743eb6109bf3dddbeb16966723b8f6255b6789d97626178e1c","0-e318b2895fa376f58163b7737f597348c3fd87b7fb831bb2e44335ea20b52948","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","8","1.596","8","1.596","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c1d19cdb96832605436b46dec26e5b56387c2767f6ec0ddf7eda9a40f54ed560","0-6a92e2ea8ce88ac766a1b70ec534d39acd9b68b2d0dd21beeb37c4f4aadecf3c","0-046bb0746638be1926580d0f8e496322c519548b4c16f64ec38e24960d1c0aea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","0.381","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","30d80b3564808d182f1b6c2bc5a836d39862a2ce183dcc8e959c8ebe0c121d76","0-66b004e41cd12a6896c9c34b6981c45fde45108324b5f80ba9e2e8aff71f6a44","0-00e10ee03b55272453a0616f296e188e4b59b9809fb005185051b41de8cc852d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","7","2.619","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","30d80b3564808d182f1b6c2bc5a836d39862a2ce183dcc8e959c8ebe0c121d76","0-ffdfc7700cf4b3ada6290a475a8e66a3bc2b93037778ad36a4460e550e3ca800","0-601c4627824dd5027caeaeaaa1be22d836871b82e4aa3725bf96caa47a7889cf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","26","2.421","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d20154ecf2f02671a2a5a5d088b88dbb1b6b8d4ea4871cc2b0eeab26971db95d","0-b7ee217102b5fc61c2478b7fcefb4aa07d4b8fe0f450f306cdca2d451eef5b73","0-62f9a5b521f6e1163f69656c630bcb5ffa444edfd6ba9a0441b3daa524080fbc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","7","4.5","7","4.5","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","10116f6b4f0fdbcb81d8df5cf94134ab7a85832a26474a9bfadc26ffc8526f94","0-284122f67b49dae52e2c70f585c6ff24b2e8bb8c31b1ef0723edec11f765f3d4","0-338b357264242d0fae5301858a2002a0e09be5bd2837873b8c60c906dcf0182a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","86","2.055","","","","","21","0.545","21","0.545","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a6b1daa62a2995074c25d5c4ae921bdabc91b3a73cd308932f554227cb374135","0-0e195f845bc014760bb4bc62857105264fc88387b329d0e255314a296c0e86b8","0-b5cdf273cb93dfed42ef2cfd477f55fb5790696f95c5de88ab9b276765993a4d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","18","11.815","4","2.673","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-cff02be5b8a454c4559839fb70f3fa4ffde9da82efd456dd508c6661ccbfb149","0-767763398a45c78666e4bb81f47ee301c69812f91215bae33317640634be7f1d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","6","2.975","1","0.385","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-6037f66ece00955457a1d7ebae6607810a0268a974c8c121c816a6187cc1a827","0-8efa91a2cc0661a74cd0b4ef299ba308e0c87993048d1e9206b042508ace617e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","9","3.404","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","1-ab8f931b3417b2f021c10bc9013845f034cd03c3aead44c82d24df13444ed422","0-8efa91a2cc0661a74cd0b4ef299ba308e0c87993048d1e9206b042508ace617e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","35","1.855","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-aadf8cc0cce630b9ef0d534a1001baaab0faccae5bb84be5819829f79ca36360","0-147bc31d7c4337324cfaa64f55d1a82c14d8d03d1c5aae70a969ad9201f943fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","44","2.279","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-d2759f52d18ce56decdf0ac5c80c4db969ea5e19d0e0f2e99c9e3fce924953cb","0-2f4b01dd06adfa2c213af462da423aa65127609523741daed106c521b580cb42","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","23","0.253","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-fda8c318e38ec11422a369c6561e150f4a701f42221b2a7252acc573d8873705","0-ca33a08037d4348e49473af10aaeb54ac15b753f4d412366d3fc3e96761b4fe4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1202","44.504","1202","44.504","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-2401557677c68fc2617763c62bc853985e00385bf45ecc2a5ee318b0a1282f15","0-e23d2875612585004f15c022ce7578e91162d5e3a4bbb02adb2e288ffafd5f25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","211","6.905","211","6.905","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-b7330267cd31acf3f86fc859be352573f370406be11c905e7b77fd9147c11a51","0-e23d2875612585004f15c022ce7578e91162d5e3a4bbb02adb2e288ffafd5f25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","994","0.924","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-ac7b1dde8476f84eaefae800eb2160b9bedf174d61af690c6e8f3cc85af18ba7","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","110","0.102","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-b8a297c3e07340d190091bf7306d4da4ae8a9bf0e4b9fd8b44eee71433de0e80","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","16","24.09","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-5f62a56424ae1e056a69b15bbca16884c2f910cf29ea12376b16835ed6cb1e34","0-635be8851f6c62fb5866dddafd3724b5cfdbb1a378281bff50b12980cbeb8d3b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
