Name_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_AllPriorYears_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Army Reserve","","48.627","112","20.161","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a0a1a831bbbe8bdcdd9ec654880e78c9f58c0fa133de88ed4cd9714d40ff0b37","1-e160d2d86a518fe00e7caccdbb39ff48f29c2b5bd3f1888c10b8d9b4cbefb215","1338-574a1679236b9dd841a143e983e33cedba7adb4fb13e0768dc1de2d3c36e71c5","root"
"Army Active","1444","58.423","1424","48.93","26.102","344","","","26.102","344","21.239","","21.277","","15.503","","11.123","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","04efc1f9166de61d8d749fdc3ca2dca7813d0fe24c2f3e02d3f85c2e29452e8b","0-d08644432927262fd15dd96ab6c23ecbf2175f2e8cb58547ad0f325303e34983","1339-42c9e1e96456c978694f8954d91b4300c6a4aec0c0bd2a90fd829edb93936983","root"
"Army National Guard","902","10.546","951","32.433","17.126","230","","","17.126","230","14.063","","14.182","","10.335","","7.415","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","04efc1f9166de61d8d749fdc3ca2dca7813d0fe24c2f3e02d3f85c2e29452e8b","1-3cc274f74397ba6d7771836e2fa85a891fab8710859f1352e781e0020056a724","1339-42c9e1e96456c978694f8954d91b4300c6a4aec0c0bd2a90fd829edb93936983","root"
"Army Reserve","","0.335","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","04efc1f9166de61d8d749fdc3ca2dca7813d0fe24c2f3e02d3f85c2e29452e8b","2-91fc2ae3ad28ac1731cb7b8db34a6182c40e968f6cbc8657b254ccdce99914b8","1339-42c9e1e96456c978694f8954d91b4300c6a4aec0c0bd2a90fd829edb93936983","root"
"Army Active","9225","25.71","3592","27.353","3.308","","","","3.308","","6.642","","6.035","","4.807","","4.349","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","f9dd2b3210165fab9b6fd6169774377853df4f669f5215bc5b8cd43022f00b32","0-45b2c6de4cc0f7a7347ca723994b7e64b282755e792d7a6bf567b265c1a8ef0f","1340-c0284323d4ee77551d27f0d026637aee08f1b44c2220456e088cdedfe4c60cf3","root"
"Army Reserve","614","0.658","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","f9dd2b3210165fab9b6fd6169774377853df4f669f5215bc5b8cd43022f00b32","1-e8f69d5db2ec84273dd51e35fbf87553341db31f9b652eddef0e594c2cc23e96","1340-c0284323d4ee77551d27f0d026637aee08f1b44c2220456e088cdedfe4c60cf3","root"
"Army Active","206","11.714","316","6.857","2.422","28","","","2.422","28","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","43071c18385eff44c1867de3dd94cf17d367fc2d3e37dd106de7f726c2dde9e1","0-929db3a3be5b2fc766b00c6e18403c33a0e179b5552766864303d3a2820de5d5","1341-c6e127b74b479d172e946345e53c38ce91d18e66f0fb9ecbac0d75acb958413e","root"
"Army National Guard","169","4.547","62","2.136","3.201","37","","","3.201","37","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","43071c18385eff44c1867de3dd94cf17d367fc2d3e37dd106de7f726c2dde9e1","1-1445222141f683f1c63a826e4d1061c6b8d30b5ea577f64dda433d1ce6e17cf8","1341-c6e127b74b479d172e946345e53c38ce91d18e66f0fb9ecbac0d75acb958413e","root"
"Army Reserve","237","6.193","67","1.518","8.823","102","","","8.823","102","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","43071c18385eff44c1867de3dd94cf17d367fc2d3e37dd106de7f726c2dde9e1","2-41ed56ae9bea5e7ff8fb1f9b44668a9e0e6fb289f92845b5a7eb513121271449","1341-c6e127b74b479d172e946345e53c38ce91d18e66f0fb9ecbac0d75acb958413e","root"
"Army Active","","2.53","","2.556","2.167","","","","2.167","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","1b9c680bd8220bc2cb95e3e9cadbf84c5e1a1203f8adaebe608497362c3e0f04","0-8306e38d45f10e53bc74574a2e614aa17a20d8dd9312f347fb2bf33f8b874442","1342-5e056de44f660bc4444b36e0906dc35e150fe82b00a066336e07b014a71de5c3","root"
"Army National Guard","","2.5","","2.475","2.44","","","","2.44","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","1b9c680bd8220bc2cb95e3e9cadbf84c5e1a1203f8adaebe608497362c3e0f04","1-177c18e366ccf17db0c539624ee73d0f87bf9aadf43ca4ebc0ce2e37cf9a066e","1342-5e056de44f660bc4444b36e0906dc35e150fe82b00a066336e07b014a71de5c3","root"
"Army Active","8","49.859","7","43.163","5.623","1","","","5.623","1","7.845","1","6.271","1","11.12","2","10","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","35fead139aaa451e65b857005f5851ddeda1e8006952d024f6be59e22983769b","0-6e390220c375a4e662bc7f759180d03778c1a68f315db3ddeea8fdc5578b3ad3","1343-5b5bf30768b1efaf676c39ccf243f0a7ea235b5f7e7e3d48fc550f70f01e4a91","root"
"Army National Guard","10","40.851","5","20.981","23.543","6","","","23.543","6","19.981","4","18.025","4","29.38","3","3","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","35fead139aaa451e65b857005f5851ddeda1e8006952d024f6be59e22983769b","1-93992fe7de0bd2f8a66d20aee276460ced14e99aa37b18940057ee870fc0403b","1343-5b5bf30768b1efaf676c39ccf243f0a7ea235b5f7e7e3d48fc550f70f01e4a91","root"
"Army Reserve","","","","","3.924","1","","","3.924","1","9.99","2","4.506","1","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","35fead139aaa451e65b857005f5851ddeda1e8006952d024f6be59e22983769b","2-be04dd34d9f586cddd4fc5496ef8c89458b318b245cbc0822d4a11bf23bdd612","1343-5b5bf30768b1efaf676c39ccf243f0a7ea235b5f7e7e3d48fc550f70f01e4a91","root"
"Army Active","","","","","21.2","","","","21.2","","100.7","17","315.37","14","482.64","62","446.13","45","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","875a63d239030dd4f8caacdd3a81db74a76e6f3209229619d9756da8fefbbcdc","0-9bbe1c5643ed2192b4116b9c06ad55ec9a16d83e53f8feb79c6da45af09d2f6b","1344-3d109b50e218799c6cb169ce8bbd356553c0a55a935b6240a0c6487fb005304f","root"
"Army Active","","1.807","","1.853","1.795","","","","1.795","","1.795","","1.913","","1.619","","1.619","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a570ced2ef9631455bd6c3d0990f528191f6250b3809b8e4e7bc5cd8514bbdb1","0-ad2604fdb2f6b49831be84a45f5f8d1e55d7c493110a747b53e776e89ea862ad","1346-d4157dd9de8f6ef32c3524eeea0a878d63a79a1eaa955b61d485d088ba48369c","root"
"Army Active","","21.224","","14.377","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a012dee1a46397ed5d8b8c5d61fe43dc74d67a0e8ba29a792e1705d9267c16ba","0-767bc010c301e06266e489a8d450abc9dda1a7d7417113ed6af27961ef7d1198","1347-0f71266c39fa96e19cd4991b465af5f7436f1af12e993e070129b1ab2d281736","root"
"Army Active","","16.728","","","34.196","","","","34.196","","23.805","","9.225","","9.052","","8.654","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","66386c2369d24018cf4746fa80ed4cf84a2cf16f7455325baec4c1348a87db1f","0-6dcf3fbf41d5f0c99ce13d85e6f0e476897afdf280a0c185b75f1f030a838556","1348-eb0fc41f1ff99f97dd5b2f6f03ac3b143a1162ed9d7d3c930c51661a134f88b0","root"
"Army National Guard","","10.496","","","14.092","","","","14.092","","11.799","","2.573","","2.462","","2.198","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","66386c2369d24018cf4746fa80ed4cf84a2cf16f7455325baec4c1348a87db1f","1-9d83d45b35f8886021e934fe3713ea66b27e04378d1ff84a9cd307587c3d253d","1348-eb0fc41f1ff99f97dd5b2f6f03ac3b143a1162ed9d7d3c930c51661a134f88b0","root"
"Army Reserve","","5.576","","","6.039","","","","6.039","","6.268","","1.367","","1.307","","1.168","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","66386c2369d24018cf4746fa80ed4cf84a2cf16f7455325baec4c1348a87db1f","2-0932502026468923eb76038a943fb72c6a6d2be164b1efffb6c563912e81194b","1348-eb0fc41f1ff99f97dd5b2f6f03ac3b143a1162ed9d7d3c930c51661a134f88b0","root"
"Army Active","365","24.99","330","30.031","35.516","368","","","35.516","368","86.303","3231","66.259","2371","95.802","1941","37.103","1486","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","d39d82c8894974a51fac134bf2e432fcbe05aee78eb09e8c48e90464f56c8d75","0-5b6d8dc3755594d87b6f50f876277c3feeda468bc8b83af5aa70038decd0ce3e","1349-afb30472994e0e69831b6068cdca8051f391e0ebb80bf10528b84d6383bcbfa4","root"
"Army National Guard","210","35.453","116","21.241","2.412","25","","","2.412","25","43.671","1635","80.395","2877","40.423","819","17.151","687","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","d39d82c8894974a51fac134bf2e432fcbe05aee78eb09e8c48e90464f56c8d75","1-5fbbc0a26f876889e60cccdd126865accf304517e642c0a036e2b4b7b5fe7a9b","1349-afb30472994e0e69831b6068cdca8051f391e0ebb80bf10528b84d6383bcbfa4","root"
"Army Reserve","313","17.588","275","6.356","21.243","220","","","21.243","220","24.47","916","30.151","1079","38.788","786","12.832","514","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","d39d82c8894974a51fac134bf2e432fcbe05aee78eb09e8c48e90464f56c8d75","2-79b3ce71f1d9dc8e7aa0d714fea7c71de2c2c590d544f723c580bf304a8aca69","1349-afb30472994e0e69831b6068cdca8051f391e0ebb80bf10528b84d6383bcbfa4","root"
"Army Active","","67.407","","46.104","36.985","","","","36.985","","36.565","","53.764","","53.032","","31.7","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","875c17251dfbfbfdf1bdfcbc04d8d11e9eea14a7506460b2e3af3ed20c71050e","0-c3168c1c0fd08f5dc90862a358173895d8734d6579af760907931a83d9a61a38","1350-752622818e955410986d603096396be05b8fcf1c2f9be82f23fc0b5454b6920e","root"
"Army National Guard","","24.357","","35.696","20.493","","","","20.493","","45.341","","41.724","","37.295","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","875c17251dfbfbfdf1bdfcbc04d8d11e9eea14a7506460b2e3af3ed20c71050e","1-0be076037c9d28c2ffa1711295a5380821539978f9e0df9e8cb25550a2f16b4c","1350-752622818e955410986d603096396be05b8fcf1c2f9be82f23fc0b5454b6920e","root"
"Army Reserve","","0.909","","31.369","26.458","","","","26.458","","54.694","","47.212","","43.32","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","875c17251dfbfbfdf1bdfcbc04d8d11e9eea14a7506460b2e3af3ed20c71050e","2-75e7b9ec5c1633449a5010b436b858333f564f7d084a6a0bcf5880bdb212e342","1350-752622818e955410986d603096396be05b8fcf1c2f9be82f23fc0b5454b6920e","root"
"Army Active","","19.704","10","32.885","13.992","","","","13.992","","13.984","","13.893","","14.24","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","bf93dc77b21adb6b52a9e2eb2930d86ecfb5a2dd9f691ebbfac82940ff3dc90f","0-9fab127d88d7156a89d85a6d0b4e89c206cb4e314e66df8006f62c4b93cb3492","1351-9ae233484fb2ed69d8a66dd133d64869566bffa2f3f2c102a32670b095576d18","root"
"Army National Guard","","","20","65.771","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","bf93dc77b21adb6b52a9e2eb2930d86ecfb5a2dd9f691ebbfac82940ff3dc90f","1-0a0108ab628b7c2c617959f1c115030de42341941b615a8daacef6a69192cacf","1351-9ae233484fb2ed69d8a66dd133d64869566bffa2f3f2c102a32670b095576d18","root"
"Army Active","","","3456","44.701","25.476","","","","25.476","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5b8533afa6fa9a7ef74a42c62dbda50918f3af40a157465d69d67089369e729d","0-6b4ed72626ccc3f4176af877b24ff4ffa6bde275621cefec1292ac4c79ec4821","1352-ecafeaa7f0f7a3bddf1db99ac02a16f7df1133a1e9be4e8ccdd2482eb6637680","root"
"Army National Guard","","","1706","15.747","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5b8533afa6fa9a7ef74a42c62dbda50918f3af40a157465d69d67089369e729d","1-d050811b3c3dda9565f4f36c8e09c85692bd1fa2bcc17746cb32aeac03d7911c","1352-ecafeaa7f0f7a3bddf1db99ac02a16f7df1133a1e9be4e8ccdd2482eb6637680","root"
"Army Reserve","","","814","8.444","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","5b8533afa6fa9a7ef74a42c62dbda50918f3af40a157465d69d67089369e729d","2-dfbbf0ceedf19e90b126c8f5c83c1b3047a2878c0b5869bf14e3203fe535bb2e","1352-ecafeaa7f0f7a3bddf1db99ac02a16f7df1133a1e9be4e8ccdd2482eb6637680","root"
"Army Active","112","6.174","13","1.31","1.9","24","","","1.9","24","4.063","68","6.662","67","6.797","65","5.964","71","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7278e9b7b72df9137807565aa1e3ac1f7771c10a80c3fb221981168fd7c5d459","0-63bd7346072eb7e70952a4d5350fad96ec04f3f3a92a4d375f28e5b0add949bf","1353-03c7384bbb4d7884ec8d4fb247d5d9729080778f171276e0b2b424528edca469","root"
"Army National Guard","139","8.182","93","9.245","10.901","125","","","10.901","125","9.03","92","6.648","87","6.796","65","8.245","90","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7278e9b7b72df9137807565aa1e3ac1f7771c10a80c3fb221981168fd7c5d459","1-08bc9e598007381801dd73786edde07c49f8304780b6ee3c5ab2fde644ca3339","1353-03c7384bbb4d7884ec8d4fb247d5d9729080778f171276e0b2b424528edca469","root"
"Army Reserve","89","4.757","47","4.654","6.54","63","","","6.54","63","6.6","48","5.634","55","5.142","36","6.118","59","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7278e9b7b72df9137807565aa1e3ac1f7771c10a80c3fb221981168fd7c5d459","2-3767985f57d3b0d52bf9ae684d51e3f26fcb360da9f4498140fd529d09e8c4dd","1353-03c7384bbb4d7884ec8d4fb247d5d9729080778f171276e0b2b424528edca469","root"
"Army Active","","11.192","","8.866","11.865","","","","11.865","","9.36","","9.36","","8.128","","8.92","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a05469fa2f7074c736955ede2f8425c6a2828cb557a4b13f6aa14c15a717da36","0-e1624ce5b2caeecceb293a268e397777b9163a44d79b2940477f46d26601ef00","1354-035315604ee6604e9b44657ea4b68eeb7e3856d600cec4251043ddaac180bbb1","root"
"Army Active","","184.772","","","219.431","","","","219.431","","185.19","","166.018","","146.761","","142.211","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","67071f71009ab11469c26da696e0ae2604f627ae46a7ffdcb7d3fa6a96a5fd24","0-be301d9fa24873cb1b779b023c9ef423374726dd45add7229de4f70282840f95","1355-c33b6284078afd53bf1c8a9a3d4aaacbe8cc862c11768b3b37cfae9b4ac0668f","root"
"Army Active","","30.459","","9.184","6.414","","","","6.414","","2.122","","7.278","","0.341","","0.347","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b4a419cbf25c979d4adc06dd88e904670210697a37aec0a08751e631a9846404","0-3a6eeeaf8db6dfd71b38937ed7ef75bd990332f63d446254c9fcd8d08868d974","1356-f6f5bfb87b6b683e1749dd165c11e7255b7e9de337f052a0bb1a301a109b910a","root"
"Army Active","","","","","62.683","","","","62.683","","66.806","","65.951","","67.072","","68.279","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","a4efbabc07f7933a37f09dcab0851287437e0b6864aa3efb56ab6f900b5e68c2","0-985e28aa8da117d50d581840f43be0974e38a3e6c47e13fffbfa5505d88ee751","1357-1b5ac5160e1aa0d6f919e8795cc100ed9202c6a565653e0ece5d471cc736d557","root"
"Army Active","","","2062","20.639","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","01db8db6b15a6d8ae2383719340dca087981511141c02dfb207b67035358b226","0-80727dbb6d6079260446dd68b22ed2dc9e84cb0727d2f6bdfeff62dfba944ad6","1358-3015e945b692165289763cb1699ebadd4c086a8fdeef778f4bfad0fb9c65b5e2","root"
"Army Active","","41.248","","35.493","34.951","","","","34.951","","39.129","","39.432","","38.874","","39.574","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","20c83129be57bcd908b7d781ea7947f8f587293b0e0d64ac9489437d5eb4d57f","0-ec78d974ed45f83e75c73a1b9a7fb5515717e0131a835c9e24ab69413e14b00a","1359-bd171f7131568449a53f4b7c40d004699fa4b574121c88cc625e2709bb915ecf","root"
"Army Active","","10.437","","8.467","7.44","","","","7.44","","8.097","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","ff17f0df15026ce933a593da0113c26cc57f0374529f067bd7ff402a884b0e63","0-fee80e358b0dd4f8ed6455fec05519f5452ddb8ec9a88c0c2f5df99ddfe59b37","1360-f74d503679ff65c5f34516587ec5d9f88d9ee8be8c4a6ec2b89ee8f5c5fff7e6","root"
"Army Active","","4.395","50","2.907","0.294","2","","","0.294","2","1.843","11","1.365","8","0.662","3","1.484","3","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","2cd8b4d1495171dc96e7c137d6c783e8553e165f63eec8d79662cbfb3c3c1003","0-dcb22a6907e211dc186e415fff5a9e8948c2e91bbf5a107772dba67d217549cd","1361-a74c7e4a9c81d9989da5be2a24ad69bc656fa3307c6e872248ca739831709915","root"
"Army National Guard","","","25","1.109","1.175","8","","","1.175","8","2.177","12","1.719","9","0.367","1","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","2cd8b4d1495171dc96e7c137d6c783e8553e165f63eec8d79662cbfb3c3c1003","1-dd305b5aef8e72fa4e4708628e038a7118b477048b5dbde870f38b9ae90ad418","1361-a74c7e4a9c81d9989da5be2a24ad69bc656fa3307c6e872248ca739831709915","root"
"Army Reserve","","","14","1.293","0.146","1","","","0.146","1","1.505","12","1.252","9","0.417","2","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","2cd8b4d1495171dc96e7c137d6c783e8553e165f63eec8d79662cbfb3c3c1003","2-1fa616f09c2e2418ed5539ee747cd81804c1dcda1234020f401a76220dc1c78b","1361-a74c7e4a9c81d9989da5be2a24ad69bc656fa3307c6e872248ca739831709915","root"
"Army Active","882","11.472","","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","bc9dd3408dff3b59edd6c808515dedae2982e044a67b6f42e68d713481cb9684","0-c62a19dd99d37316f5cb4736c906842af5a0a227022b1f16067857d07651d7bc","1362-cacac1602a93ecb50b8b8def12aa9d16b7366ed487051bc0db520d62318cac3c","root"
"Army Active","121","22.297","26","26.992","6.49","","","","6.49","","20.982","36","16.665","28","16.43","23","43.501","102","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b78152468cbaf0b10659c906a2d822cf9f34748fef1379f3718bcc4ec4269bc0","0-bca7d9d385e4d96723a775d2a7aad3debf01239df0fbdcb3f969b12ef97958b4","1364-12175b6f681de18d478b1632c066c8257e4a172f01408b16da99f65b3ce39ef2","root"
"Army National Guard","","","","","","","","","","","5.272","15","4.935","13","2.949","9","2.158","12","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b78152468cbaf0b10659c906a2d822cf9f34748fef1379f3718bcc4ec4269bc0","1-742ff352ba5b16b24ad4f63c9b7ab700b491c8c7e4d13fdd25683bbee310fa3c","1364-12175b6f681de18d478b1632c066c8257e4a172f01408b16da99f65b3ce39ef2","root"
"Army Reserve","","","1","2.114","","","","","","","9.722","25","9.274","21","5.774","16","3.53","17","","2014-BASE_PROCUREMENT-2014-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b78152468cbaf0b10659c906a2d822cf9f34748fef1379f3718bcc4ec4269bc0","2-86633a48ed5cc29e64285ef42f1c6b2c61be4f5c396c17805441fdb0cc4935b9","1364-12175b6f681de18d478b1632c066c8257e4a172f01408b16da99f65b3ce39ef2","root"
