Name_val,Name_@footnote,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,OverallHistoryPlanningRemarks_val,TotalCost_TotalCost_AllPriorYears_val,TotalCost_TotalCost_PriorYear_val,TotalCost_TotalCost_CurrentYear_val,TotalCost_TotalCost_ToComplete_val,TotalCost_TotalCost_Total_val,TotalCost_TotalCost_BudgetYearOneBase_val,TotalCost_TotalCost_BudgetYearOneBase_@footnote,TotalCost_TotalCost_BudgetYearOne_val,TotalCost_TotalCost_BudgetYearTwo_val,TotalCost_TotalCost_BudgetYearThree_val,TotalCost_TotalCost_BudgetYearFour_val,TotalCost_TotalCost_BudgetYearFive_val,TotalCost_TotalCost_BudgetYearOneOCO_val,TotalCost_TotalCost_Continuing_val,ModificationItemsIndicator_val,@PARENTROWID,@PARENT
"ST002 - Steering Control System","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","ec1c9257f68cd98ca68bbf5edb225a8f846a39ac30f3d488596f1d43ac32babb","2-c1c7305a11eecbee0d374f2fdab4410865aae771acdcab518f0217c2bf9dc90a","Models of Systems Affected: Steering Control System  This SHIPALT replaces the analog Helm and Lee Helm Steering Consoles and equipment with an electronic, computerized Steering Control System (SCS) that integrates various navigation parameters, such as location (latitude, longitude) from GPS as well as pitch, roll, speed, heading, and wind.  SCS will be designed to integrate with Electronic Chart Display and Information Systems-Navy (ECDIS-N) digital nautical charts. The existing Bridge control system was designed in the late 1970s and is near the end of its useful service life.  Parts obsolescence is a rapidly growing and more costly problem on this maintenance intensive control system.  The IBS also provides significantly enhanced operational and monitoring capabilities as well as real-time Navigation data.  This system will reduce workload, provide significant readiness improvement, improve safety and provide cost avoidance.","","50.708","0","2.072","","","1.828","","1.828","","","","","0","","","6096-988929165d0cc76f0912d1c735e3f3ea555ac0e196d0099aded8bb04705f7036","root"
"ST002 - Low Pressure Air Compressor","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","ec1c9257f68cd98ca68bbf5edb225a8f846a39ac30f3d488596f1d43ac32babb","3-98737315a29fdfc97ce0962515cefc06206b85d835e15f8aa81b3af14e07e4db","Models of Systems Affected: LPAC  This Ship Change replaces the Low-Pressure Air Compressors (LPAC) with modern, oil-free compressors.   Parts obsolescence is a rapidly growing and more costly problem on these maintenance intensive compressors.  This Ship Change provides Return On Investment (ROI) through improved reliability and maintainability of LPACs and reduced maintenance by elimination of oil contamination of pneumatic controls components (new compressors are oil-free).  In addition, the new compressors will provide significant readiness improvement through increased reliability of Vital, low-pressure air supply to Vital combat systems and the main propulsion controls.","","16.43","0.85","0.327","","","1.438","","1.438","","","","","0","","","6096-988929165d0cc76f0912d1c735e3f3ea555ac0e196d0099aded8bb04705f7036","root"
"LT329 LSD Deck Crane","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","ec1c9257f68cd98ca68bbf5edb225a8f846a39ac30f3d488596f1d43ac32babb","4-11b76674a5a15373711665b6867a705e43bc10b8d9c2e97a7c5ef75a66aff583","SCD 19102 (60 Ton) and SCD 19770 (20 Ton) Crane controls - These ship changes replaces the control system for the 60 and 20 Ton Cranes with a modern, electronic, computerized control system. The existing crane control system was designed in the late 1970s and is no longer logistically supported. Maintenance costs continue to be high due to the difficulty in obtaining repair parts and frequent failure of components. In addition, mission capability has been frequently degraded because the Deck Crane is required to support USMC amphibious assault landings and boat ops. The LSD-41 class crane control upgrades will include: replace obsolete and at-risk parts/subsystems (brakes, motors, safety devices), replace and upgrading electrical and control system (motor controllers, electrical circuits, panels, and switches), improve design of high failure items, upgrade operator control interface and preservation corrosion control requirements.","","0","0","0","","","1.736","","1.736","","","","","0","","","6096-988929165d0cc76f0912d1c735e3f3ea555ac0e196d0099aded8bb04705f7036","root"
"LT329 LSD Flight Deck Thermal Management System","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","ec1c9257f68cd98ca68bbf5edb225a8f846a39ac30f3d488596f1d43ac32babb","5-7ee04a01f288b232337cad6dead1f17c5f813091927936b3adefdab5c8a42de5","SCD 16657 - The Flight Deck Thermal Management System (FDTMS) consists of the installation of heat mitigating, two layer, composite panels that provides heat protection to the helicopter deck to mitigate damage resulting from MV-22 vertical take off/landing (VTOL) flight operations.","","0","0","0","","","0.42","","0.42","","","","","0","","","6096-988929165d0cc76f0912d1c735e3f3ea555ac0e196d0099aded8bb04705f7036","root"
"LT329 - LSD Ballast Control Console","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","ec1c9257f68cd98ca68bbf5edb225a8f846a39ac30f3d488596f1d43ac32babb","6-cb6134f18a43948dbd41499d79e7801f890fbdce06dfb64a1541a6727225ef13","SCD 10828 - Ballast Control Console (BCS) - This mission and safety critical SCD addresses system degradation due to obsolescence issues, extensive downtime and reduced system capability/reliability. The system is currently operating in a degraded capacity and requires immediate replacement.  The SCD leverages hardware/software commonality with LSD Tech Refresh and LHD Mid Life efforts to integrate legacy equipment controlled and monitored in BCS utilizing an Open System Architecture.","","0","0","0","","","1.428","","1.428","","","","","0","","","6096-988929165d0cc76f0912d1c735e3f3ea555ac0e196d0099aded8bb04705f7036","root"
"Other Navigation Equipment","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","0-780fb1525699f795a8ae2f3e7e66031fc88e0fe4bf84839ef2900362d18dff0d","","","201.136","41.869","19.823","","","19.925","","19.925","","","","","","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW036: AN/WSN-7B","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","1-54b3bd5146dce23848aebbac163580a5ace90578764cdb1c6ebf9d84a1ab4b83","Models of Systems Affected: GW036:  RING LASER GYRO NAVIGATION RING LASER GYROCOMPASS (AN/WSN-7B) Type Modification: AN/WSN-7B  These funds are required for the procurement and installation of the AN/WSN-7B Ring Laser Gyrocompass (RLG) for SSN, MCM, and LSD platforms.  System peripherals include Sync Amps, BIT Cables, and installation kits. MCM ships require quantity (2) AN/WSN-7B per ship.  Also, provides funding for part obsolescence solutions to maintain manufacturing capability.  AN/WSN-7B Field Change 1:  Processor upgrade to Rev-N.","","66.404","4.06","1.325","","","0.05","","0.05","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW051:  ECDIS-N MODERNIZATION","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","2-1ac48bf214ac618c856bcec9ee7d49057fceffb493e979b3e2ecbf40d27dcc6d","Models of Systems Affected: GW051:  ECDIS-N MODERNIZATION Type Modification: ECDIS-N MODERNIZATION  These funds are for the procurement and installation of ECDIS-N hardware and software Tech Refresh on amphibious, surface and carrier platforms.","","0","0","15.833","","","4.786","","4.786","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW055: SPEED LOGS","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","3-4e6dbff30127d346083257cd53bec06486b824cbb5c4595904747b88c0432156","Models of Systems Affected: GW055:  SPEED LOGS Type Modification: SPEED LOGS  These funds are for the procurement and installation of Speed Log upgrades and Tech Refresh on amphibious, surface, submarine, and carrier platforms.","","3.939","4.191","9.695","","","6.081","","6.081","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW058: NAVSSI CAPSTONE","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","4-a3f1839a49d122a619c0af731eb8c63d5b982ce890fa761a9f1efe2387fe016b","Models of Systems Affected: GW058:  NAVSSI CAPSTONE Type Modification: NAVSSI CAPSTONE  These funds are required for the procurement, installation, and NRE/ILS/Support of NAVSSI Capstone upgrades on LHD platforms to support Ship Self Defense System (SSDS) upgrades.","","0","0.281","2.652","","","3.01","","3.01","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW059:  EMERGENCY NAVIGATION LAPTOP","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","5-a2cd3e70151b52436004a76670d2d2436880d7ff83bdf11c3f9387b2ed3bee00","Models of Systems Affected: GW059:  EMERGENCY NAVIGATION LAPTOP Type Modification: EMERGENCY NAVIGATION LAPTOP  These funds are required for the procurement and installation of Emergency Navigation Laptops (ENL) on amphibious, surface and carrier platforms.","","0","4.095","0","","","0","","0","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW060:  NEXT GENERATION FATHOMETER","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","6-dfbc638345c0e2fbc2b90c0ee61644cfe967870a7812a59b5f637066a161831e","Models of Systems Affected: GW060:  NEXT GENERATION FATHOMETER Type Modification: NEXT GENERATION FATHOMETER  These funds are required for the procurement, installation, and NRE/ILS/support of Next Generation Fathometers to replace legacy AN/UQN-4/4A systems on amphibious, surface and carrier platforms.","","0","3.509","3.035","","","2.792","","2.792","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW061:  MK 27 REPLACEMENT","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","7-6c499281d9e99c3e0308c4c7b9a71651c5f3197d15ce8e31ada78381d71bf831","Models of Systems Affected: GW061:  MK 27 REPLACEMENT Type Modification: MK 27 REPLACEMENT  These funds are required for the procurement and installation of replacement for legacy MK27 Backup Heading Reference systems on amphibious, surface, and submarine platforms.","","0","2.088","2.575","","","1.355","","1.355","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW062:  AN/WSN-7 MODERNIZATION","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","8-12ebd0a9e23dd7d4c6b49ad697909441be43b2e1f046b06a295534d55dbb4ccc","Models of Systems Affected: GW062:  AN/WSN-7 MODERNIZATION Type Modification: AN/WSN-7 MODERNIZATION  These funds are required for the procurement and installation of field changes, upgrades, and Tech Refresh of AN/WSN-7 Inertial Navigation System on amphibious, surface, submarine, and carrier platforms.    Field Change 21: Technical Insertion (TI-14).  Upgrades include SAASM GPS Receivers, improved health monitoring, Bathymetric fixes, enhanced networked sensor interfaces, TI-14 IA compliance, and SWFTS Display Standards and Conventions compliance. Field Change 22: Upgrades include AN/WSN-7 NAV processor firmware Rev-AG and I/O processor firmware Rev-AC. Field Change 23: Technical Insertion (TI-16).  Improvements include transition from CORBA to AMQP. Field Change 24: Technical Insertion (TI-18).     Field Change 26: Technical Insertion (TI-20).   Field Change 28: Technical Insertion (TI-22).   Submarine Shipalt 4507:  Mounting baseplate modification. Submarine ECI 14-006 VA:  ECDU Shock Mount Mod VME Pin Replacement  Submarine ECI (TI-10/12/14):  ECDU GVRC, RTP, and WINP firmware upgrades Submarine ECI (TI-16/APB-17):  ECDU Time Monitoring   Submarine ECI (TI-18/APB-19):   Submarine ECI (TI-20/APB-21):   Submarine TRID TBD (TI-20):    ECI installation costs may be combined with procurement costs.","","0","3.388","2.349","","","8.811","","8.811","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"GW067:  DIGITAL DEPTH DETECTOR","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","24d8e95c1d8c76ef84c0b71381e0ae2b6175c597b6c6a796a8dfc6d8181670fc","9-2cb05987d0fa2ad7a2a9d972e8cffc286bd8378e66a8bc0fe3266b5f956ca94d","Models of Systems Affected: GW067:  DIGITAL DEPTH DETECTOR Type Modification: DIGITAL DEPTH DETECTOR  These funds are required for the procurement and installation of Digital Depth Detector to replace legacy depth detectors on submarine platforms.","","0","0","0.775","","","1.013","","1.013","","","","","0","","","6097-d783b067f539e9430de68ab54f56ba81dd71e0a607b451abfc4af1780eebd878","root"
"SUBMARINE PERISCOPES & IMAGING EQUIPMENT","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","3eb588d4fa6d850b7d2ff917599778c86ae2f6706b1c226cdeb40d24f15660bb","0-bb184d78b61c63df77730ed0eb41469d2037a8e544504a91f556e4907a31626d","","","0","","15.958","","","15.848","","15.848","","","","","","","","6099-f240779933a7e54cc430cc0b54720ca32807777b72016f690841fcf28358df42","root"
"Submarine Supt Equip Prog","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","3eb588d4fa6d850b7d2ff917599778c86ae2f6706b1c226cdeb40d24f15660bb","1-141781530e600eba3085451b3df5b1792cba374d0fb483f7b6c567863caf3ac3","","","0","","5.338","","","5.232","","5.232","","","","","","","","6099-f240779933a7e54cc430cc0b54720ca32807777b72016f690841fcf28358df42","root"
"PL011  Imaging Upgrades/Technical Insertions Imaging: Type 8/Type 18","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","3eb588d4fa6d850b7d2ff917599778c86ae2f6706b1c226cdeb40d24f15660bb","2-439c4378c6b0bebe23a3cb5bffa5f81e543b4027bad4efdef32f70883f8e8714","Models of Systems Affected: TYPE 8/TYPE 18 Type Modification: ORDALT  Provides obsolescence related upgrades for Submarine Periscopes. One (1) set is procured in each fiscal year that includes variable quantities.","","0","0","0.369","","","0.376","","0.376","","","","","0","","","6099-f240779933a7e54cc430cc0b54720ca32807777b72016f690841fcf28358df42","root"
"PL025 Low Profile Photonics Mast (LPPM)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","3eb588d4fa6d850b7d2ff917599778c86ae2f6706b1c226cdeb40d24f15660bb","3-49e1d16c7802be04598f5bf125d51e3816dda395938e1b033e4a40a7bbbda5c9","Models of Systems Affected: Photonics Mast Type Modification: SHIPALT  VA Class advanced Low Profile Imaging masts including Low Profile Photonics Mast (LPPM). Procures initial modernization assets as well as spare masts later in FYDP to maintain overall spares ratio for imaging masts as quantity of imaging equipped ships increases. Maintaining sufficient quantities of installed and spare low profile masts imaging is essential to meet PACFLT requirements for all deploying VA class submarines in the Pacific to be equipped with low profile imaging masts. Beginning in FY20, procurement of Task Oriented Tech Insertion Mast (TOTIM) will provide vastly increased capability, reduced maintenance costs and increased development flexibility for new mast sensors.","","0","0","0","","","5.994","","5.994","","","","","0","","","6099-f240779933a7e54cc430cc0b54720ca32807777b72016f690841fcf28358df42","root"
