FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,FundingVehicle_val,RevisionsAvailableDate_val,ItemNameSuffix_val,OCO_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ServiceAgencyName_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ProcQuantity_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ServiceAgencyName_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ProcQuantity_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery,@PARENTROWID,@PARENT
"2020","","MICC, Ft. Eustis, VA","2020-05","2020-08","1","442","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-3370e2022ff2a4e994f4285abe3b576430a8837689ace296d6994a321d0ff477","","","","","","","","","","","","","1-61da9c24aecacd37964e7667a0632227f6378d8531262a677a11f0a6ab3988be","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-03","2019-05","1","644","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-7fa8be0274af554fe1a0e10c2ebba66175a1b6bacca96bdea34cfa0d964d4ff5","","","","","","","","","","","","","0-b26539ed0e0922bb7c3f0262474da0e78456a1bbc7d9835426f633698ed60ee5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-03","2020-05","1","644","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-b4ad7a57fdad7704ebc693dc97a5b8995e607000d99b01c739d13b1deeb5c7fd","","","","","","","","","","","","","0-b26539ed0e0922bb7c3f0262474da0e78456a1bbc7d9835426f633698ed60ee5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","Various","2018-04","2018-07","1","2485","true","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-28ea7bba0fc9458b1c44cf9edef116c63fd34ddc9173010eaf2adab7ac9541df","","","","","","","","","","","","","0-616eb918e5fa26dce79db6d14d0b60bc68e7be13acf8f6283d21edc93c677cc1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-04","2019-07","1","4428","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-a0f691c8add9214ca7359b66e9e3eb8800df89c306bde39792671a32f5068ab8","","","","","","","","","","","","","1-c9828a60ae73619ce815d57122226b0ad82244e0ec8469cf279fcab51c5ad100","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-04","2020-07","1","4513","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-78680a7891d033a4fe2bb86ea6dd0760a1ba119ef90f16b8cde63f9c58964d65","","","","","","","","","","","","","1-c9828a60ae73619ce815d57122226b0ad82244e0ec8469cf279fcab51c5ad100","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","Various","2018-05","2018-07","1","2797","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-3e2fa2f5b0fcfa3db35c3ad77a9844ab6e0573e313587d5ea598ed502d281262","","","","","","","","","","","","","0-d7f467e7b8688ec4322243c35191116b403e73c638eafce71bdb669f32f88d12","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-03","2020-05","1","3556","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-48cc57f8576da1c8d7dfa624a20a3eb1a098ccac82a385b265e39ec3639450f2","","","","","","","","","","","","","1-067227ea6f50ee84b1cbfc3a4ccf33b3593ceda14dfba1354d427a0592c509a0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBS","2018-02","2018-03","1","417","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-8916864bba499411ada3f7dd77b9fa531727c996debc4702b83fbc082314178b","","","","","","","","","","","","","0-58459adc4da8d5ac63d2d7455f67a120cb94dd8b5bf1ab18176f6195ab6ec13a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","Various","2018-04","2018-06","1","3000","true","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-1c2cf17b845684ad30e132b2d5a590cf5dcc2d9d3fe885106655742b346ff175","","","","","","","","","","","","","0-3f51ca2d342b60a937352a8ea5684732129dec2cb0e608c0e7bd33b563abc937","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-04","2019-06","1","10200","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-ba51c000a59efd8435fe08f2e7090473059915efc260b5cdc77be3a4c31b97fa","","","","","","","","","","","","","1-14b0d61f50602b41d34803aff3e5cc7ef63b29933d328c06e5cc009937d72209","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-04","2020-06","1","6277","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-336ee47f0113c326fca488cafe6041a16dba68354a2ffc6e55d3c5a9b96f208f","","","","","","","","","","","","","1-14b0d61f50602b41d34803aff3e5cc7ef63b29933d328c06e5cc009937d72209","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","Various","2018-09","2018-10","1","1604","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-29956768dc199f0276827fcb8c1dc475d353659093f5cead2f695b2cdfeebfcc","","","","","","","","","","","","","0-018b72568cda373146f268caba204e282af034fb69ef325800778742c664a80d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-03","2019-04","1","2569","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-b21a2331da2c50c70e2ff258471ca07c786bf4dd4e7ce9064744f4918242cceb","","","","","","","","","","","","","1-af23f049478900f7e43dab317c1ad28889ee777db70f910b212af6bf3f138423","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-03","2020-06","1","2700","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-a2384da45ff214594ba4b1a84ce2553364cc7ea099712f7047e767b6f120425a","","","","","","","","","","","","","1-af23f049478900f7e43dab317c1ad28889ee777db70f910b212af6bf3f138423","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","Various","2018-05","2018-08","1","4218","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-1a1a116faef5f4002fa765abe8cf74a308a8994e663f5d991ca281c4e149d787","","","","","","","","","","","","","0-51cf4039b2c180245f0a6f0475637cb24b6f118574ece9aa0e57d8b023c72b10","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-05","2019-08","1","2580","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-a333a537ac57f8eec2f1c134198089fef65d85742e400be16331d7bb7bc8e508","","","","","","","","","","","","","1-fea52bef2525cdc40ab743789cc596f1eeaf42dee21319be63f568ff6bfcdd01","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-03","2019-04","1","7014","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-b003b97a1d0411d841029fb02886a7cbb4b1eec2663b4e7ba61d4e77c5f276f2","","","","","","","","","","","","","0-3b4e2808509a8c1988cfa46eba0226ee4d98e6f811ca76debdaa28569e607d92","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-05","2019-07","1","37538","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-9e87a483873bb7edbe7876dce97c7081469c9360e537bd054a17f1d9d02e5eb6","","","","","","","","","","","","","0-d3c65b0b3696f62b98d2ef69cf5b7c7b08ac28ce463251375b34802a3aea480e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-04","2020-07","1","4939","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-ad3a8fdbb0380b4daf4f1a16e6a8696d54ec5ad79a2ecb0c0257f07f3f22a777","","","","","","","","","","","","","0-d3c65b0b3696f62b98d2ef69cf5b7c7b08ac28ce463251375b34802a3aea480e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","EUCOM, Germany","2018-09","2018-11","1","4887","true","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-52b4be2b5dd492810d5e5f9cef64b283fc5405db6f1ef58244d9d829d66cc7ad","MIPR","","","","","","","","","","","","1-a64c29bde9fd3a93df7b5f4a8d8aa88a66b8ff6a6e9945ae6356064c656c6403","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-04","2020-07","1","23000","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-74299b5bba18df3dd875403e6ad065a3c12ff94b3dc8d5108f99f488b45845df","","","","true","","","","","","","","","0-1b33352c1d413fb25650d56384f9585512eb2a63599165401c14d2f7b14e8e33","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-07","2019-10","1","587","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-eb6d4d9447a9d1a5704bff3bdc9a98f7ba8b7b93236ae464ee53d1f8830b8964","","","","","","","","","","","","","0-88c4dc3bf781c15aed7a8b9bf6cd93205fa005f434acd21895db99ee84cf762a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-06","2019-08","1","4370","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-e6b68c10b9d3cdf887a324c623079e2d148dd39c00eb66527332e5e0681df895","","","","","","","","","","","","","0-696985a0e43b4b9bc83e997e3eccb458554dbaecd628d762aa588bcf06713471","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-07","2019-09","1","4983","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-f33d2ef9f055104b5caa5bc5fc5b75b198597be4a80d2e826b1bf4c03bb06269","","","","","","","","","","","","","0-27b78eb3e7d03537aa239c847118ae6a1ca67dce8a1bf0aa016a20db8ab167d0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","MICC, Ft Bragg, NC","2018-08","2019-01","1","4245","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-2920cc0199769b545c23292a31b12ab8a8d22813dd5a0a81316035532d5e6157","","","","","","","","","","","","","0-3f45c507e99bcb05807f50d537204bb2298afa257a04ece8aceb21eae85b0ed1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","MICC, Ft. Knox, KY","2020-04","2020-04","1","38075","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-c1a5a8508462f5e7ae7e87bd49f29ccb40a6ff9228df2b0d1353a816a643508d","","","","","","","","","","","","","0-4eb9bd95d445bef7d5c58eb958c07eb7502c10ddce693cd26bb41d615a676057","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","MICC, Ft. Knox, KY","2018-06","2018-08","1","8954","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-ad3a0ac03c76cbfac35389ccb324114c5be7f6b9c4bb3653b3263b49de2fda39","","","","","","","","","","","","","1-5d287ed36271625f5a691c2b342c22cfe25dca79dc92ac5a183aa0876d8d3cd1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","MICC, Ft. Knox, KY","2019-06","2019-08","1","18315","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-510ab03520230df0708636470f6213dad5a7514e1fb0f4f204907533e0762a4c","","","","","","","","","","","","","1-5d287ed36271625f5a691c2b342c22cfe25dca79dc92ac5a183aa0876d8d3cd1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","MICC, Ft. Knox, KY","2019-07","2019-08","1","7967","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-c0f3887dcd70142085625b22b66bbbafed0f9cdb183549098d03d12af77cdfed","","","","","","","","","","","","","0-c1a78e56d6ba6a131683d6cbd0410a6fe087663244f703cfc9e52c6d7a02799e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","MICC, Ft. Knox, KY","2020-04","2020-07","1","10810","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-27bb0970e968de6e5b79cf3242e96f36ad9475ac0caeb27101c47cd8d7d56980","","","","","","","","","","","","","0-c1a78e56d6ba6a131683d6cbd0410a6fe087663244f703cfc9e52c6d7a02799e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","MICC, Ft. Knox, KY","2018-09","2018-10","1","4754","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-986c404a28173dd8cbcd8db9346d9348442337303a76940860d582b5716cae85","","","","","","","","","","","","","1-70510cd3e443a4760f4005b9324ab695231a13feadad8b5f91e866b8360abe58","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-04","2019-07","1","606","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-2ea49a3ae0ad1a67ca6d4e745f0dcbd24c30f5514e4b92fc58508dfe8f4ee6a5","","","","","","","","","","","","","0-dbec68896caf49ac0469a0c6512f7c477fa4228290da3e79fb796ddd280078ec","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","Rock Island, IL","2018-10","2019-09","1","2100","false","","C","Various","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","51236519ecb09c8b6ba737c7b761a5796e49ba02390051435c0a6b218da0ee54","0-e74ab0d92cf4d4ca4de97af460e3e1cb2d3fd910f52811e99de76eaa59e6547c","","","","","","","","","","","","","0-77f07923e950a98f81d5e942f0c4db135326b01a1a5b3fdef6f14ae2e169fd4c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","Rock Island, IL","2019-10","2020-09","1","1139","false","","C","Various","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","51236519ecb09c8b6ba737c7b761a5796e49ba02390051435c0a6b218da0ee54","1-a0b36c66535506037cad9bb505a55e2c905a8c150e039a71604bd258280f4f83","","","","","","","","","","","","","0-77f07923e950a98f81d5e942f0c4db135326b01a1a5b3fdef6f14ae2e169fd4c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","Navy (OPNAV N974B)","2017-08","2017-10","1","2577.30","true","","C","CR","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","9b0d9e65dde6754cdfc44fee06630eb5ebf38466d1f023b8b58b1e22d3378ac0","0-ec2f9329c0c62f5c1830c1db6172215c252f4365e00f7c29e618d398ec2fa4a3","","","","","","","","","","","","","0-c13d145bbece1afebd749dfb89cbc05d8b192cc44e81b0315c8b40cdc37c16b2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBD","2018-09","2019-05","2","2275","false","2018-07","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","9b0d9e65dde6754cdfc44fee06630eb5ebf38466d1f023b8b58b1e22d3378ac0","0-512baf7126058c4e9b914e853899a703211ffffc94af8f8c0ac418695dc024dc","TBD","","","","","","","","","","","","1-61a76db1d789c84cd5647c9709ff2a408eb6de1a71729cc4cdf7fd12f95212d9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
