Name_val,Name_@footnote,IdCode_val,Cost_AllPriorYears_TotalCost_val,Cost_AllPriorYears_UnitCost_val,Cost_AllPriorYears_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_PriorYear_UnitCost_val,Cost_PriorYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_CurrentYear_UnitCost_val,Cost_CurrentYear_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneBase_UnitCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearOne_UnitCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearTwo_UnitCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearThree_UnitCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFour_UnitCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFive_UnitCost_val,Cost_BudgetYearFive_Quantity_val,Cost_ToComplete_TotalCost_val,Cost_ToComplete_UnitCost_val,Cost_ToComplete_Quantity_val,Cost_Total_TotalCost_val,Cost_Total_UnitCost_val,Cost_Total_Quantity_val,Cost_TotalCost_AllPriorYears_val,Cost_TotalCost_PriorYear_val,Cost_TotalCost_CurrentYear_val,Cost_TotalCost_BudgetYearOneBase_val,Cost_TotalCost_BudgetYearOne_val,Cost_TotalCost_BudgetYearTwo_val,Cost_TotalCost_BudgetYearThree_val,Cost_TotalCost_BudgetYearFour_val,Cost_TotalCost_BudgetYearFive_val,Cost_TotalCost_ToComplete_val,Cost_TotalCost_Total_val,Cost_TotalCost_BudgetYearOneOCO_val,Cost_TotalCost_Continuing_val,Cost_Quantity_AllPriorYears_val,Cost_Quantity_PriorYear_val,Cost_Quantity_CurrentYear_val,Cost_Quantity_BudgetYearOneBase_val,Cost_Quantity_BudgetYearOne_val,Cost_Quantity_BudgetYearTwo_val,Cost_Quantity_BudgetYearThree_val,Cost_Quantity_BudgetYearFour_val,Cost_Quantity_BudgetYearFive_val,Cost_Quantity_Total_val,Cost_Quantity_ToComplete_val,Cost_Quantity_BudgetYearOneOCO_val,Cost_UnitCost_AllPriorYears_val,Cost_UnitCost_PriorYear_val,Cost_UnitCost_CurrentYear_val,Cost_UnitCost_BudgetYearOneBase_val,Cost_UnitCost_BudgetYearOne_val,Cost_UnitCost_BudgetYearTwo_val,Cost_UnitCost_BudgetYearThree_val,Cost_UnitCost_BudgetYearFour_val,Cost_UnitCost_BudgetYearFive_val,Cost_UnitCost_Total_val,Cost_UnitCost_ToComplete_val,Cost_UnitCost_BudgetYearOneOCO_val,@SOURCE_FILENAME,@RECORDID,@ROWID,AllPriorYearsDeliveries_val,ManufacturerList_Manufacturer,@PARENTROWID,@PARENT
"1.2.1) Non- Recur Cost","Non-recurring Costs include such items as DON share of Production Non-Recurring Tooling which is necessary to support planned production ramp-up.  In addition, it includes funding for Diminishing Manufacturing Sources (Life-of-type part buys), concurrency engineering, technical assistance and Cost Reduction Initiatives (CRI).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700.299","175.919","80.386","61.833","61.833","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","1eba04f89e122b39898c546268527a5e048fd0f91846cfc2ffde8408ddafdd77","0-f0bc434dbfa5e2e935b2af7ddc059b5ebcf7a8d73e4ac0595ac99c8c4c5d53c4","","","0-a3c4a3ce95e620af4edb503fa309e60c5bb5a835fb2f5f2312c4ca6df1f1b18b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Ancillary Equip","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400.409","125.486","123.72","57.26","57.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","1eba04f89e122b39898c546268527a5e048fd0f91846cfc2ffde8408ddafdd77","1-ca72cb5f28c0de306d8d5047ccaaae2bb859b9f228398a4e0f5b017b14a9b1ee","","","0-a3c4a3ce95e620af4edb503fa309e60c5bb5a835fb2f5f2312c4ca6df1f1b18b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recurring Cost","Cost Element 1.2.1: FY2019 funding was reduced to account for congressional reduction. NRE increase from FY2019 to FY2020 in order to start procurement of engine rate tooling and the additional airframe rate tooling in preparation for Full Rate Production (FRP).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.056","4.977","16.593","44.547","44.547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","c1936dbb09ddac45d13676ce7985fa19632873bd2a3e451598d75ef5622fe919","0-fc4e4d29955ffb2c68990f3948c5494f1ececd8297d0146cfe687723315c47f3","","","0-346aea95938608eae89710e93fc31b717c1c8ab495862eed31f532daa4a7d56a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recurring Cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869.256","0","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","f9c48fe574a7c58f36d79b0b1b4b9ae7e4192e2069761c38cf4d68c4094aa823","0-7be8cc72eca4433881d3baeb79dca290032815e8d9e0b96ea3656cb750092a64","","","0-3e189ea6f9d96a51bb4f891062c1566abaefb8074479c9476d58cd80f833b10e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Ancillary Equipment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.576","0","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","f9c48fe574a7c58f36d79b0b1b4b9ae7e4192e2069761c38cf4d68c4094aa823","1-cd697c0dc04dfb2a069a26285be4da33e7fc95d096363216551e80fe22330fd7","","","0-3e189ea6f9d96a51bb4f891062c1566abaefb8074479c9476d58cd80f833b10e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.3) Other","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293.844","0","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","f9c48fe574a7c58f36d79b0b1b4b9ae7e4192e2069761c38cf4d68c4094aa823","2-7ff01b80b000b60b33789cda085153df806c9c1fe6242b6d0b795a4634a7a74f","","","0-3e189ea6f9d96a51bb4f891062c1566abaefb8074479c9476d58cd80f833b10e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recurring Cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","7.578","4.938","5.027","5.027","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","f9c48fe574a7c58f36d79b0b1b4b9ae7e4192e2069761c38cf4d68c4094aa823","0-2105705a5da2799cadea81794d90e83e82554574ca45ac9b34d6f0acf32a6bc6","","","0-74dca08b385c6e238f51d9c27f13be325beacafd722c2c9a4e2fbf79a68c78c9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Ancillary Equipment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","2.735","2.947","2.947","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","f9c48fe574a7c58f36d79b0b1b4b9ae7e4192e2069761c38cf4d68c4094aa823","1-adf3a9d5736ee5592161dc7670f7b0ce642c2a69f54660f456b8872bdd3340ce","","","0-74dca08b385c6e238f51d9c27f13be325beacafd722c2c9a4e2fbf79a68c78c9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recur Cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.857","0","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","a451c9d4aaf8becde3afbe3cdc247ba2b311809e0dde470f2912965ae01d266c","0-3ba7ced590cb00cbadb9f13dca5e1882e45aff39ee605bab3f49e0f9695ccdb7","","","0-5d4fe5d139fd32170c6862818f5e8dbb887fa0536f7b1d99d587221777af097b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Ancillary Equip","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.815","0","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","a451c9d4aaf8becde3afbe3cdc247ba2b311809e0dde470f2912965ae01d266c","1-fe241ae03fd12ff6f7e695179b35c52d9370e7e3360d02d23f2e275dc201570a","","","0-5d4fe5d139fd32170c6862818f5e8dbb887fa0536f7b1d99d587221777af097b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recur Cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130.281","0","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","a451c9d4aaf8becde3afbe3cdc247ba2b311809e0dde470f2912965ae01d266c","0-41881b2989413c0cccc6187b6dfecbddaa0b56b3ff75fa13e4154632071c478f","","","0-1d4cf6d930040bdcd6bb2c323b1993b028c91960db5a9973f02f3be1bfc90942","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Production Line Shutdown","FY 2020 request of $54.1M for production line shutdown will support storage and disposition of UH-1Y tooling and preparation for drawdown of AH-1Z production line through 2022.  Specific activities include: line tear down, inspection and classification of equipment inventory, technical data dispositioning, tooling preservation and storage, and associated shipping costs.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","54.064","54.064","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","a451c9d4aaf8becde3afbe3cdc247ba2b311809e0dde470f2912965ae01d266c","1-7552cae96108bca3ecfef189e7cc26e576675b7b2ae905f70f785f3e361739d3","","","0-1d4cf6d930040bdcd6bb2c323b1993b028c91960db5a9973f02f3be1bfc90942","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.3) Ancillary Equip","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186.989","0","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","a451c9d4aaf8becde3afbe3cdc247ba2b311809e0dde470f2912965ae01d266c","2-f2a19c5269bf6c711614f3402101bec3b49222d13a65ca447ddb74d40ff1428e","","","0-1d4cf6d930040bdcd6bb2c323b1993b028c91960db5a9973f02f3be1bfc90942","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recur Cost","Cost Element 1.2.1 Non-Recur Costs FY 2018 funding to correct obsolescence issues required for production of the 8 FY 2018 aircraft.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","554.074","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","6cab56ad539a4647fa1087d488693721ba885da68c1d737da4682e7dfbe65979","0-427620298ec41b613f99296a42d4610f21d5ee5af153829ca507d4f62b5c3284","","","0-6dca67541c2cba76f6decafa3d4d83d4efd2ff3a23e799dc50ce96c021162c46","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Production Line Shutdown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","6cab56ad539a4647fa1087d488693721ba885da68c1d737da4682e7dfbe65979","1-248e66a1acc4b88642177a3f142e5a1989502ce1ba2f8aebb2d2b75300801d6b","","","0-6dca67541c2cba76f6decafa3d4d83d4efd2ff3a23e799dc50ce96c021162c46","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.3) Acquisition Program Closeout","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","6cab56ad539a4647fa1087d488693721ba885da68c1d737da4682e7dfbe65979","2-e1c3203a67baa27e54e52c2507fe2c4d9619ce0c3ce1d20a915f362316584fb8","","","0-6dca67541c2cba76f6decafa3d4d83d4efd2ff3a23e799dc50ce96c021162c46","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.4) Ancillary Eqpt","Cost Element 1.2.4 Ancillary equipment is for the procurement of the Airborne Low Frequency Sonar.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","668.393","27.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","6cab56ad539a4647fa1087d488693721ba885da68c1d737da4682e7dfbe65979","3-01983378bfa9689d8fa190967d959a42dfbbf37c170e227d289fc306fd939f6d","","","0-6dca67541c2cba76f6decafa3d4d83d4efd2ff3a23e799dc50ce96c021162c46","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Ancillary Equip","The Ancillary Equipment includes Fleet critical Advanced Airborne Sensor (AAS) roll on/roll off kits and deployment Mechanisms.  Annual quantities are independent from aircraft procurement quantities and are based on Fleet operational requirements in each year. Procurement profile for AAS kits and Mechanisms are as follows: Prior Years 8 AAS Kits and 9 airborne Mechanisms; FY18 6 AAS kits and 7 Mechanisms; FY19 8 AAS kits and 8 Mechanisms; FY20 8 AAS kits and 8 Mechanisms for a total procurement of 30 AAS kits and 32 Mechanisms to be fielded on the 117 aircraft.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.137","39.43","40.101","40.903","40.903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","0-a84b844e6c002727cf65913e41bb7197c972e63981744bdb047bcf33d6bdc105","","","0-96cc7dcffb74c14def0d1c2bd216ac62934146406bb81201b20e583ab651d45c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Non-Recur Cost","FY20 NRE is required to support Diminishing Manufacturing Source Material Shortages (DMSMS) and electronic component level obsolescence redesign, test and integration.  The program anticipates impacts associated with maintaining a 737NG series production line operating following Boeing's commercial line transition to the 737MAX, as well as commercially based impacts associated with P-8A Mission Computing Display System hardware and software components, aircraft internal communication system, and acoustic warfare system which will all require NRE.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","348.667","45.297","45.447","45.532","45.532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","1-9ebab79f77244da1a9ad17af4f6556fa7b67b912f4146488d73d6a3fa829635a","","","0-96cc7dcffb74c14def0d1c2bd216ac62934146406bb81201b20e583ab651d45c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recurring Cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","487.41","53.815","90.931","89.377","89.377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","61a37aa4ea6db330ac5331859050f7ef8ffbb9377d18b7cc27738fa7ee859dd5","0-3adaf8184833ade738ecdb3e0bd7deaa677e6e9a1039c901a1b96324ee3dc677","","","0-ea4638b3923689bf21310f0a568ad74f98692daa8ea64d123de0cb21bbd93462","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recur Cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.752","32.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","5c679940ae77a69a35dbb556411713d954b4d0561e5179b2608ff149e2cf5348","0-d504e5e5e3f308a3244f6800258c661f65e4c36b49f6db14c288b8035819f1fa","","","0-a362532c0cbee5236e7d6063c6b1bb359ca0f3c4238221ef1058bd1d1c231020","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recur Cost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1531.644","","51.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","769dd7462b7ade93137602768b6b537ae8d91c92678880c20adcf06330863941","0-657b2a50f6aa551a16a9196b22a14307f6ab45b25daf389cc97edd86f3869092","","","0-d61d4b12e14a19808d482ee28a252363e59d81525ff5b15df1ff0275f490729c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Ancillary Equip","Due to aircraft procurement quantity variations, ancillary shortfalls have been realized. Fluctuations in the current ancillary equipment profile support the mitigation plan to eliminate the shortfall.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3643.011","69.319","4.121","18.601","18.601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","769dd7462b7ade93137602768b6b537ae8d91c92678880c20adcf06330863941","1-e5b3dc391459085ffc9d73cda0280a4e5baecc5da19280f1c0197ac2987bb7d4","","","0-d61d4b12e14a19808d482ee28a252363e59d81525ff5b15df1ff0275f490729c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non- Recur Cost","Non-recurring Costs include such items as DON share of Production Non-Recurring Tooling which is necessary to support planned production ramp-up.  In addition, it includes funding for Diminishing Manufacturing Sources (Life-of-type part buys), concurrency engineering, technical assistance and Cost Reduction Initiatives (CRI).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629.302","128.096","240.218","85.22","85.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","0-fdf51806c080a86bb5e2eda5824b16572ce66a666591ee8df2e934c5a8c039db","","","0-6f38988e1b63fa57d2c80359b3062412cec4f98ec5c999905e3319b7fa292de2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.2) Ancillary Equip","Year to year changes in Ancillary Equipment costs due to changes in Aircraft Quantity. Equipment includes Gen III Helmet Mounted Displays, launchers, and Pilot Flight Equipment.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395.751","78.318","86.745","111.258","111.258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","a71e53b3f066d2a894ea2fc031c342facc1ecd6b3f13fcf80e1e701325eb5690","1-f6b6ecd7cb74cfbba110744d61437ffaf66641670095a51b005d09402ec40b77","","","0-6f38988e1b63fa57d2c80359b3062412cec4f98ec5c999905e3319b7fa292de2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
"1.2.1) Non-Recur Cost","Non-recurring costs include engineering for diminishing manufacturing sources and material shortages.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.722","16.456","4.308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2020.xml","b76934ebff8d34a8a8a87e1f0ca35e80e48aeaf937759d0b673a4237cd1ef307","0-1ac7900576d027425bd402908392430acd648ccfa7d8983c6df085c6283afd43","","","0-112f808e86312b553882c39a0cb6f7e1f557d79b147b28738d008e750d31be6e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway"
