FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,UnitCost_@footnote,SpecsAvailableNow_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,RFPIssueDate_val,FundingVehicle_val,OCO_val,RevisionsAvailableDate_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule,ItemNameSuffix_val,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery,@PARENTROWID,@PARENT
"2015","","NAWCAD LKE","2015-09","2016-09","50","140000.00","","true","SS","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-333417bdb879053db0d350a28e8c13e3c9b5d0dd09c8e4f29cedd5bfe8b9fa44","","","","","","","","0-1f10949eb990431ea395f6d2ece2d394750f59a23367a11696b9786c8e4c9d15","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","TBD","2016-09","2017-08","57","140000.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-8e8acf8012954855c1f2c0536c7ce8ffc486a832116a9d8675fe40616437c426","","","","","","","","1-5c6a90d39270785e06038cd427f758d4a6177d512fbddc74eb7ae2653e8730be","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","Cralts Replacement (CAATS): FY16 & FY17 Delivery Schedule has been updated to reflect current programs acquisition strategy.","TBD","2017-03","2018-04","65","140000.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-0db59e998ab7de8a0ebb8bda776df832ccfb0b5e211504f9f3050df39e13a070","","","","","","","","1-5c6a90d39270785e06038cd427f758d4a6177d512fbddc74eb7ae2653e8730be","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NAWCAD LKE","2016-08","2017-06","80","26250.00","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-b90f60a6986ec20b940c51e7c6d04aa3f8eee36e270abac212890868e1115dee","","PO","","","","","","0-2a79d7485b89a5db7f18db46ce7515b5edbe962e20e9ac1b702acb4ec6d6cfc4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","NAWCAD LKE","2017-02","2018-04","80","26500.00","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-616d1a9f9c9d1cabea6c871141c86259dd43bc8933f7e69f4e489f3b0d71afdc","","PO","","","","","","0-2a79d7485b89a5db7f18db46ce7515b5edbe962e20e9ac1b702acb4ec6d6cfc4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","NAWCAD LKE","2013-03","2016-02","25","171040.00","","true","SS","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-8a1922a8c23efc09c94efb97253c88a07dd3e8bd5b6836fd7e301f86c788b83d","2009-06","","","","","","","0-eedc4468620e2be21ab10f5a7900616f3525935b6bcf09856775084703183f98","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","NAWCAD LKE","2013-12","2017-02","8","174000.00","","true","SS","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-d93439ac6934b44a250616ced3e5871579b0da4e9959c5cccbef145c4edec339","2009-06","","","","","","","0-eedc4468620e2be21ab10f5a7900616f3525935b6bcf09856775084703183f98","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","NSWC CRANE","2014-02","2015-03","100","37000.00","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-393734cda683e0f639e888a4b4e56c86ae4050af9bb77b0f7c4ac3ebc616d0df","","PO","","","","","","0-d388f1f2f8597c6f8b2ab82ae32cd1b34c45c3859c2c2ec040f90fc3f861419a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NSWC CRANE","2015-01","2016-02","104","36538.46","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-c5d8a54f53f65a69d819b3e95b7bfe7e4eee2d1770981712b8aab308578a667e","","PO","","","","","","0-d388f1f2f8597c6f8b2ab82ae32cd1b34c45c3859c2c2ec040f90fc3f861419a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NSWC CRANE","2016-02","2016-12","130","40000.00","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","2-a37faa6f5dcda283c4a1b2b395530c794e0b39885aa35deda3c3869dc908089b","","PO","","","","","","0-d388f1f2f8597c6f8b2ab82ae32cd1b34c45c3859c2c2ec040f90fc3f861419a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","NSWC CRANE","2016-12","2017-12","120","41000.00","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","3-c4125c1c2efa380e6cf3a9890af286c38c5b6a57d023900325e1b277dd955eba","","PO","","","","","","0-d388f1f2f8597c6f8b2ab82ae32cd1b34c45c3859c2c2ec040f90fc3f861419a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NAWCAD LKE","2015-09","2016-09","13","134538.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-1b2b323fe9617bbbbaa2bd7bccda507bea3088ab96004477e1e3c90e235c1ee3","2011-08","","","","","","","0-4b2c71d8fa40f6e1378238784b6e54143ecabc53f08db127b1326850c4af0f3e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NAWCAD LKE","2015-12","2017-02","18","138500.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-489944fcd8acc219484f2324a430e6874fd0fa52ad0870f89b7ef9bc0088710a","2011-08","","","","","","","0-4b2c71d8fa40f6e1378238784b6e54143ecabc53f08db127b1326850c4af0f3e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","NAWCAD LKE","2016-11","2017-10","14","142714.29","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","2-18ef379b500f3fb77db6702c52ddf8567d030daf91aaa720c2183cc457ce42d7","2011-08","","","","","","","0-4b2c71d8fa40f6e1378238784b6e54143ecabc53f08db127b1326850c4af0f3e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","1.7 Hydraulics:  The contract award date slipped due to additional time required to correct deficiencies identified during testing.","NAWCAD LKE","2015-09","2015-12","10","283600.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-8f5bbb1cca3ca20c7eb529675aa3c735c935b13b71a2326798454668ebeb4eb9","2011-08","","","","","","","1-881ea852aca10b0ab1140801a5e3a16ef307ab180cb26a06536925523bfadcf7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NAWCAD LKE","2016-03","2017-09","40","137775.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-ebeed02af7fed91c6eab16fe4626a58e87cc2eca543fbbf1eab9b947f55704ef","2009-12","","","","","","","0-dea3e5ed17974c5d9854a60af79383f76c282709af84b703e84f18e33418bf0c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","NAWCAD LKE","2016-11","2018-01","59","138000.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-ccf5bd144c13e524a0dee1c6a8fe2991d25be010e4c9c44fc3740553784e1aff","2009-12","","","","","","","0-dea3e5ed17974c5d9854a60af79383f76c282709af84b703e84f18e33418bf0c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NAWCAD LKE","2016-03","2016-10","80","111050.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-5dbc79200e6dcb39a84dec74c151b17d00378c4338c3b34d51e0c7315b3ff787","2009-12","","","","","","","1-a6fc023afc8e3dceb7752b525a9a267eb1e88d7ea0cc24e26852d69e8730b121","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NAWCAD LKE","2015-02","2015-11","51","123000.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-889a0c6ba61c889f5511c37503a98d1c9b76a10c3f48ad35a88b1d0fbfa3a7bd","2009-04","","","","","","","0-e27da5f34810a2adf0ff53865644fa669cb2dce148166a4499a62c73be684300","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NAWCAD LKE","2015-10","2016-08","11","125000.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-70785098d36f9e17a79e3e6430d22d5edf4d138fd411bf8fb5f886774a7cab3a","2009-04","","","","","","","0-e27da5f34810a2adf0ff53865644fa669cb2dce148166a4499a62c73be684300","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","NAWCAD LKE","2016-03","2016-09","100","67870.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-8e1c231da91beca571ad47bd57ba907396bebb7cd5657ae7e4120635ce34e74d","2010-04","","","","","","","0-420a8d83deb58ec1b3ede1eacf97da9523b962791a1170b61793182bac7799e6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NAWCAD LKE","2016-03","2017-03","113","70150.44","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-126f86004f9424a05dc5683a581709606f0b019d3539307e4be551971a7171ec","2010-04","","","","","","","0-420a8d83deb58ec1b3ede1eacf97da9523b962791a1170b61793182bac7799e6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NAWCAD LKE","2016-03","2017-11","95","75705.26","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","2-89767f0acc2a307a93bf3c59722bfdb56f49b1de955a6dcbcb6557c7f05ccbc3","2010-04","","","","","","","0-420a8d83deb58ec1b3ede1eacf97da9523b962791a1170b61793182bac7799e6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","NAWCAD LKE","2017-01","2018-05","43","75720.93","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","3-c86be3c79434a41deeb180815886570a42d75571a91acb8f061e9d03072727c4","2010-04","","","","","","","0-420a8d83deb58ec1b3ede1eacf97da9523b962791a1170b61793182bac7799e6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NAWCAD LKE","2015-02","2016-06","5","200000.00","","true","C","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-3899e2698f2f45f0b9337d8b8985baf541e97c85a8a5fc1fe82372a73dd32a58","2013-11","","","","","","","0-63a7e2f98b62895d19c492202c6d2f8f2c1768d627b682b26c696a9745fa7d7e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","Warner Robins AFB, GA","2015-09","2016-07","69","50000.00","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-f02aeb138a7ca6bc11f39a8e987a0427cadc1c0950ac5b44553d1e8f27dd8022","2014-01","MIPR","","","","","","0-c6ff339f2cc5061a03ed6d328450919fdbd9ea47e6dbf9c82514cdaaecbeb445","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","Warner Robins AFB, GA","2016-03","2017-04","75","54533.33","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-f51962beae1d5ef96b12c92320267aea5688b88a57dc53c79ec5d191f7a43f6c","2014-01","MIPR","","","","","","0-c6ff339f2cc5061a03ed6d328450919fdbd9ea47e6dbf9c82514cdaaecbeb445","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","Warner Robins AFB, GA","2016-11","2017-12","17","60000.00","","true","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","2-7187eecb9b530df3915b5d129d0ed55539eddbc6dd1d80ab5ea5298e5829589a","2014-01","MIPR","","","","","","0-c6ff339f2cc5061a03ed6d328450919fdbd9ea47e6dbf9c82514cdaaecbeb445","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","NAWCAD LKE","2013-12","2015-02","18","2500000.00","","false","C","FPIF","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-80de1754859a73dfa234bb73c736d43198e12149df7d5e0ee03108ccf22c8e32","2009-03","","","2016-07","","","","0-82cc5cd8367d6725b7d7163a069bae40d680cf3399d33f2b8ff49a60e985a8f3","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2014","","NAWCAD LKE","2013-12","2015-11","18","2544444.44","","false","C","FPIF","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-0817b485154c4595f740b8f23a67dac3461c0c98656eadcc82181ac51cea8f64","2009-03","","","2016-07","","","","1-4d0eb511a12bcfef5a401b0bec0e7b3b66b46a0ee07a855675740c0ab6206e42","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NAWCAD LKE","2015-01","2016-08","28","2516339.00","","false","SS","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-5ea5adaca4069c6b6f100a7f939a6c1711079a7a969fc49f794145b46b306111","2014-05","","","2016-07","","","","2-3d8ed6ff9162434de7fab0fa21f987e9e94033800d125e281b3d43cdd36c18e4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NAWCAD LKE","2016-06","2017-12","35","2566666.00","","false","SS","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-1be32c4b090b5fb4f05822bd0b2074c6b0315025e20746db48be6dc34ae9febc","2015-10","","","2016-07","","","","3-a2fe1eea7be5ba8f11e04db57e8e3a23cac2b5ce11371ea60236f2f1e1fda7a0","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","NAWCAD LKE","2017-06","2018-12","28","2617999.00","","false","SS","FFP","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-b850b8b10b8c8da078e23e92b0c83b17168a6589705bd791025fb7d7eb98c5b1","2015-10","","","2016-07","","","","3-a2fe1eea7be5ba8f11e04db57e8e3a23cac2b5ce11371ea60236f2f1e1fda7a0","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2015","","NAWCAD LKE","2015-02","2015-08","38","50394.74","","true","C","IDIQ","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","0-93693c921668a64c297c330114049ce33f923f8e157445c7e29fca74bda44e02","2012-05","","","","","","","","0-6a326d14720a9351c0cb2d470054e758f46fa0e609c96e6358d5447b174f9cdf","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2016","","NAWCAD LKE","2015-10","2016-04","60","54066.67","","true","C","IDDQ","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","1-1ed0c702474d3b2c9143b223e03c262e493a3d7ba9c2ebee4d6a01f71c1c6993","2012-05","","","","","","","","0-6a326d14720a9351c0cb2d470054e758f46fa0e609c96e6358d5447b174f9cdf","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2017","","NAWCAD LKE","2016-10","2017-04","16","59875.00","","false","C","IDDQ","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","092c3eab12e66686191126f21e2aa8e58d109eacd915a1dbec482363913d07d8","2-36c7a3ef90e32c6beb793e9de7ed579cae23abccd3c3584e1ee78fc51f87a32e","2012-05","","","","","","","","0-6a326d14720a9351c0cb2d470054e758f46fa0e609c96e6358d5447b174f9cdf","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
