Name_val,Name_@footnote,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_ToComplete_Quantity_val,Cost_ToComplete_TotalCost_val,Cost_Total_Quantity_val,Cost_Total_TotalCost_val,Cost_Quantity_AllPriorYears_val,Cost_Quantity_Total_val,Cost_Quantity_PriorYear_val,Cost_Quantity_BudgetYearFour_val,Cost_Quantity_BudgetYearFive_val,Cost_Quantity_BudgetYearTwo_val,Cost_Quantity_CurrentYear_val,Cost_Quantity_BudgetYearOneBase_val,Cost_Quantity_BudgetYearOne_val,Cost_Quantity_ToComplete_val,Cost_Quantity_BudgetYearThree_val,Cost_Quantity_BudgetYearOneOCO_val,Cost_TotalCost_AllPriorYears_val,Cost_TotalCost_Total_val,Cost_TotalCost_PriorYear_val,Cost_TotalCost_BudgetYearFour_val,Cost_TotalCost_BudgetYearFive_val,Cost_TotalCost_BudgetYearTwo_val,Cost_TotalCost_CurrentYear_val,Cost_TotalCost_BudgetYearOneBase_val,Cost_TotalCost_BudgetYearOne_val,Cost_TotalCost_ToComplete_val,Cost_TotalCost_BudgetYearThree_val,Cost_TotalCost_Continuing_val,Cost_TotalCost_BudgetYearOneOCO_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"2.2.1) Block II Upgrade Kits - NonOrganic","The 3 Block II upgrade kits procured in FY14 are shown under BLI 4216 Budget.  They are part of the Oct 2013 Milestone Decision Authority approved re-baseline, which are Block II upgrade kits for currently fielded Block II systems.  The kits procured in FY14 are planned to be installed as follows:  2 in FY16 (Blk II upgrade to CVN 71 and 75) and 1 in FY17 (Blk II upgrade to CVN69).  Kit Installation schedule is based on ship availability.  FY18:  Kit buys increased in DON18 - From Qty 0 to Qty 2.  Increase due to the system release upgrade fielding plan; need to procure 2 kits in FY18 for installation in FY19.  Block II Installations in FY18 and out are a part of an annual System Release Upgrade Fielding Plan that addresses software, cybersecurity, hardware, and obsolescence.  Kit unit cost increased from FY17 due to more accurate cost estimates and further refinement of the system release upgrade strategy for ADMACS.","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","2","2","2","","","","0","","","","","","0.573","0.824","0.824","","","","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","eb15dea69555b69ac43a1f5c4988c1487da23c1b2c0ec955262c548a529e98fc","0-7a3e815bf51b124ba74ee932f1bf5290459998db8d7bc2ced2d28938ee0a3a5f","1-168a7bc38436fa319391345164fd131c811de28c85f5058ad9f914aed40c144b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.1.1) ESSM ORDALT - NonOrganic","Each installed NSSMS Launcher group includes one launcher ESSM ORDALT.  Each LHD receives two Launcher groups and therefore two ESSM ORDALTs.  FY16 LHD 2 received 2 ESSM ORDALTs, FY18 LHD 6 receives 2 ESSM ORDALTs, FY19 LHD 3 receives 2 ESSM ORDALTs, FY20 LHD 1 receives 2 ESSM ORDALTs, FY20 LHD 4 receives 2 ESSM ORDALTs, FY23 LHD 5 receives 2 ESSM ORDALTs.","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","4","2","2","","","","0","","","","","","5.042","2.72","2.72","","","","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","91f905433f5a45e4e65d5a48a1c457ae2fced9d96ad750ffbd49d58fd5532d0e","0-3bd3549de9fe0fa0c1f5edeac11d38c9b60838d1cc1f8a87ffa026b7d7325e5e","1-389839833845029faec58717321988f2ac9573a11acade62c59f067591e0bef2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.1.2) SYSTEM LAUNCHER/CONTROLLER (SLC) - NonOrganic","Each installed NSSMS Launcher group includes one System Launcher Controller (SLC).  Each LHD receives two Launcher groups and therefore two SLCs.  FY16 LHD 2 received 2 SLCs, FY18 LHD 6 receives 2 SLCs, FY19 LHD 3 receives 2 SLCs, FY20 LHD 1 receives 2 SLCs, FY20 LHD 4 receives 2 SLCs, FY23 LHD 5 receives 2 SLCs.","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","4","2","2","","","","0","","","","","","2.148","1.095","1.095","","","","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","91f905433f5a45e4e65d5a48a1c457ae2fced9d96ad750ffbd49d58fd5532d0e","1-d033d7b38076b24a67165ec99925f84906eeb0b602880abd6d4cbeaa1215aac3","1-389839833845029faec58717321988f2ac9573a11acade62c59f067591e0bef2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.1.3) TEST SUPPORT - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.034","0.034","","","","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","91f905433f5a45e4e65d5a48a1c457ae2fced9d96ad750ffbd49d58fd5532d0e","2-d6c711aff8a4e6934c98ad41e6778212f893adc1b4b1bb73fc6e04e2a30d8236","1-389839833845029faec58717321988f2ac9573a11acade62c59f067591e0bef2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.1.4) ECP'S - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26","0.28","0.28","","","","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","91f905433f5a45e4e65d5a48a1c457ae2fced9d96ad750ffbd49d58fd5532d0e","3-a7b8840d223296f6f4213fea766fa4fd5f971f489fca0c79bc052c7679d1e1ad","1-389839833845029faec58717321988f2ac9573a11acade62c59f067591e0bef2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Software Integration Lab (SIL)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.712","3.712","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","982cbb76474ecac007ac069380f6606d28bee28a1ae0b477704c46cc9fb618a2","0-2e4fd31d94707b43f9ac62446e858a39c404ae892f335649f7e90948324939d0","0-3d8997657cc084497578c39bb4c4bb295eb3f506928d67ba1b1ff09a81879260","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Initial Spares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.446","6.446","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","982cbb76474ecac007ac069380f6606d28bee28a1ae0b477704c46cc9fb618a2","1-1dc7f6e011b0b2ef97812832c73bd5665da0eca6492e6dd31617cdc69dfe61e1","0-3d8997657cc084497578c39bb4c4bb295eb3f506928d67ba1b1ff09a81879260","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Non Recurring Engineering (NRE)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.49","","0.159","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","2a65b1ebca45ab773d39375b0b1a88558f3060f5c9283d701e09f06815ac7002","0-47a72d77d751e7ec1f3cbd75946eadb9a849565520eafc6878bac16c4d13f001","0-fdcf8e7b441026372c742f93db7406eb68421259c64214401ba691fdfc62fb12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"EC-130J Demodification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.302","","","","12.507","9.378","9.378","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","2a65b1ebca45ab773d39375b0b1a88558f3060f5c9283d701e09f06815ac7002","1-81e67938359e6136b9c0d741b900da514ec605e707114633562ba7cd1722379b","0-fdcf8e7b441026372c742f93db7406eb68421259c64214401ba691fdfc62fb12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Initial Spares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.215","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","2a65b1ebca45ab773d39375b0b1a88558f3060f5c9283d701e09f06815ac7002","2-8a3368ffd5380fe3f67abe7bd3415f56704c55305ce19606300f92c274625bfb","0-fdcf8e7b441026372c742f93db7406eb68421259c64214401ba691fdfc62fb12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Mission Processor Non-Recurring Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.239","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-646a8158d0e3f14da1543b138195b4c48d1949ff1c0331ec853326008ef1e675","0-78065b5bb3ab2cbf76e04a522112538962e13ddd38d17860edfe598c01d91911","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Initial Spares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.176","","","","0.548","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","1-62f5d8ed697429d81eb4c6ed2b4788ff60c294454e5a58d4b5eee3f8804af4ff","0-78065b5bb3ab2cbf76e04a522112538962e13ddd38d17860edfe598c01d91911","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"CAAS Block Upgrade Non-Recurring Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.296","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-1a08eacfedb1c0968ee250251a6d2584acbbbc9091fa761655aa6ba8d46e38a0","2-df7bd29bd1f0ecea2e19b26e0469d1f511d2f0731c78f43d76193c7211d9a6e8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"GPPU Non-Recurring Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","","","","","","","0.688","0.688","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-cb8bbead2db03a82b61027617719ea2aba8e252eb84beab35a5a5b9cfd66e357","3-4d372a8333686051c30898f77d43d192a20b06cf45239771ef1925f1718956cd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Software Integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15","","","","","","3.273","1.205","1.205","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-928c6540c7fd2be11fdd81bab1edd41ff40bdc735b5f88ad3cb3d6523ba36303","4-b032e2caf7e96b8612cd6a73b04dea2c0dfcfba8c7203f8c0fb183995f560eb6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Spares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","1-16414fe97ec46741dcf0f59cae9d6fa83c4669beaa90ea350e63844879f05bf6","4-b032e2caf7e96b8612cd6a73b04dea2c0dfcfba8c7203f8c0fb183995f560eb6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Non-Recurring Engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","3.301","3.301","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","2-19b42f2383cc2b606590aa152e2a1090b627086e32d152709434761e2097d25c","4-b032e2caf7e96b8612cd6a73b04dea2c0dfcfba8c7203f8c0fb183995f560eb6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Spares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75","4.5","4.5","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-da672d7452d59ad76dbc04180df342d93927ef57bf1056022b6411789a88de44","0-60035fb403e83102a9d3b289d17eb83793e97d1d9d3f71b91632323c9c37a9c8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Initial Spares (Missile Warning and Countermeasures)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.9","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-6f1ccf65b1e40cfc3b1e3337be927455cbf35c3f0143369925f66ff67fae1ce6","0-acb03450ba88a390c2a8169f2a384db3e9dfef9482fb043ee7bd2026addfea6c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"LRU-1 Upgrades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.292","","11.008","","","","9.906","4.608","4.608","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-37b125dfec2e62325c2290d5c50f5fec38dea460a0cc4cd32fac1dbd32569b58","1-48abea9923a5aac62369efae1d00241007dc57ba388c4e5f14e3cbb90769aa29","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"LRU-2C A-Kit Upgrades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.416","7.416","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","1-38202f5beb80633f24fc661ddc82d2d4640ab9c59a0aef62e28f8105984f2e43","1-48abea9923a5aac62369efae1d00241007dc57ba388c4e5f14e3cbb90769aa29","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Spares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.736","5.736","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_United_States_Special_Operations_Command_PB_2018.xml","f7751afbe5c430cc60bec9ec05a046081e2c7fcb8106cdcd4895785a0e6c3578","0-a5a6531818e553b5d8acdaa528c9968151f8697ae9182ed6c8e3d22be5345556","0-6e48616bea693e36dc71c2a8ab9959fb7f946e8635b1b26212368d41a1ee1c0a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Software Integration Lab (SIL)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.712","3.712","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2018.xml","c2e25ff37a393d508904acaf34a63f29f936335d58f179b7731473c0d7dec28e","0-f1a1fd8ca4fa506d003c8f21c468f367785e68f3f0ed34c1f45f7ae1e23b6fa4","0-32b3a579d9a8a15a287af96e8738a365814412af371fb8a7e3d3140cab69862a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Initial Spares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.446","6.446","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2018.xml","c2e25ff37a393d508904acaf34a63f29f936335d58f179b7731473c0d7dec28e","1-973a78daa3e1d4f948f0a0a85f74ca1cf0f92b04de0ae7caad5c7ca15c871c9d","0-32b3a579d9a8a15a287af96e8738a365814412af371fb8a7e3d3140cab69862a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Non Recurring Engineering (NRE)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.49","","0.159","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-DEFENSE_SOCOM-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_United_States_Special_Operations_Command_PB_2018.xml","fcbafbbda50038eebb55b04863170c7d160a62210e15dbeaca62447d75bc97ca","0-a351df607547e785f7dda5e64c2fe03c89fd0da111a98833090ae00c06614a90","0-a9e131351bbd066c9931228fd4dc01d057b78425c1c6c594eac209e422535e26","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
